track_name,element,album,lyrics,line
Silver,Chorus,Airplane Conversations,I’ll be the silver lining around your fence,1
Silver,Chorus,Airplane Conversations,Used to protect yourself from all the world,2
Silver,Chorus,Airplane Conversations,And its sharp teeth,3
Silver,Chorus,Airplane Conversations,'Cause my open hand and heart think you belong with me,4
Silver,Verse 1,Airplane Conversations,You’ll be wrapped around my fingertips,5
Silver,Verse 1,Airplane Conversations,But my paralysis is indefinite,6
Silver,Verse 1,Airplane Conversations,And my eyes are frozen for you,7
Silver,Chorus,Airplane Conversations,I’ll be the silver lining around your fence,8
Silver,Chorus,Airplane Conversations,Used to protect yourself from all the world,9
Silver,Chorus,Airplane Conversations,And its sharp teeth,10
Silver,Chorus,Airplane Conversations,'Cause my open hand and heart think you belong with me,11
Silver,Chorus,Airplane Conversations,I’ll be the silver lining around your fence,12
Silver,Chorus,Airplane Conversations,Used to protect yourself from all the world,13
Silver,Chorus,Airplane Conversations,And its sharp teeth,14
Silver,Chorus,Airplane Conversations,'Cause I am all for you,15
Silver,Verse 2,Airplane Conversations,I was the one who kept myself standing tall,16
Silver,Verse 2,Airplane Conversations,You were the light at the end of the hall,17
Silver,Verse 2,Airplane Conversations,I followed bright signals sent my way,18
Silver,Verse 2,Airplane Conversations,'Cause I’m steady day by day,19
Silver,Verse 2,Airplane Conversations,So now I’m swimming in slow seconds with you,20
Silver,Verse 2,Airplane Conversations,You might also like,21
Silver,Chorus,Airplane Conversations,I’ll be the silver lining around your fence,22
Silver,Chorus,Airplane Conversations,Used to protect yourself from all the world,23
Silver,Chorus,Airplane Conversations,And its sharp teeth,24
Silver,Chorus,Airplane Conversations,'Cause my open hand and heart think you belong with me,25
Silver,Post-Chorus,Airplane Conversations,Still I’m fighting; still I’m fighting for you,26
Silver,Post-Chorus,Airplane Conversations,That’s what it comes down to,27
Silver,Post-Chorus,Airplane Conversations,Still I’m fighting still I’m fighting for you,28
Silver,Post-Chorus,Airplane Conversations,Still I’m fighting and I’ll just keep trying 'till it’s,29
Silver,Post-Chorus,Airplane Conversations,It's all about what can happen when you lose,30
Silver,Post-Chorus,Airplane Conversations,Still I’m fighting; still I’m fighting for you,31
Silver,Post-Chorus,Airplane Conversations,I’m fighting for you,32
Silver,Post-Chorus,Airplane Conversations,I’m fighting for you,33
Silver,Post-Chorus,Airplane Conversations,I’m fighting for you,34
Silver,Post-Chorus,Airplane Conversations,I’m fighting for you,35
Silver,Bridge,Airplane Conversations,I’ll be your silver lining,36
Silver,Bridge,Airplane Conversations,I’ll be your silver lining,37
Silver,Bridge,Airplane Conversations,(It's all about what can happen when you lose),38
Silver,Chorus,Airplane Conversations,I’ll be the silver lining around your fence,39
Silver,Chorus,Airplane Conversations,Used to protect yourself from all the world,40
Silver,Chorus,Airplane Conversations,And its sharp teeth,41
Silver,Chorus,Airplane Conversations,'Cause my open hand and heart think you belong with me,42
Silver,Post-Chorus,Airplane Conversations,Still I’m fighting; still I’m fighting for you,43
Silver,Post-Chorus,Airplane Conversations,That’s what it comes down to,44
Silver,Post-Chorus,Airplane Conversations,"Still I’m fighting, still I’m fighting for you",45
Silver,Post-Chorus,Airplane Conversations,Still I’m fighting and I’ll just keep trying ‘till it's,46
Silver,Post-Chorus,Airplane Conversations,It’s all about what can’t happen when you lose,47
Silver,Post-Chorus,Airplane Conversations,"Still I’m fighting, still I’m fighting for you",48
Silver,Post-Chorus,Airplane Conversations,I’m fighting for you,49
Silver,Post-Chorus,Airplane Conversations,I’m fighting for you,50
Silver,Post-Chorus,Airplane Conversations,I’m fighting for you,51
Silver,Post-Chorus,Airplane Conversations,I’m fighting for you,52
Bones of ’92,Chorus,Airplane Conversations,Simple steps are all it takes,1
Bones of ’92,Chorus,Airplane Conversations,But steps don’t erase mistakes,2
Bones of ’92,Chorus,Airplane Conversations,Hand it off to me,3
Bones of ’92,Chorus,Airplane Conversations,"‘Cause when you’re lost, you’re found; you’re gone",4
Bones of ’92,Verse 1,Airplane Conversations,Context clues don’t do much for you,5
Bones of ’92,Verse 1,Airplane Conversations,So I’ll leave them buried in the details,6
Bones of ’92,Verse 1,Airplane Conversations,"If anyone cares, I’m the voice of reason",7
Bones of ’92,Verse 1,Airplane Conversations,If I bottle up a monster,8
Bones of ’92,Verse 1,Airplane Conversations,"It only grows, grows, grows",9
Bones of ’92,Verse 1,Airplane Conversations,"Then why should I expect it gone 'fore I’m bones, bones, bones",10
Bones of ’92,Verse 1,Airplane Conversations,I’m bones,11
Bones of ’92,Chorus,Airplane Conversations,Simple steps are all it takes,12
Bones of ’92,Chorus,Airplane Conversations,But steps don’t erase mistakes,13
Bones of ’92,Chorus,Airplane Conversations,Hand it off to me,14
Bones of ’92,Chorus,Airplane Conversations,"‘Cause when you’re lost, you’re found; you’re gone",15
Bones of ’92,Chorus,Airplane Conversations,Simple steps are all it takes,16
Bones of ’92,Chorus,Airplane Conversations,But steps don’t erase mistakes,17
Bones of ’92,Chorus,Airplane Conversations,Hand it off to me,18
Bones of ’92,Chorus,Airplane Conversations,"‘Cause when you’re lost, you’re found; you’re gone",19
Bones of ’92,Chorus,Airplane Conversations,"(When you’re lost, you’re found; you’re gone",20
Bones of ’92,Chorus,Airplane Conversations,"When you’re lost, you’re found; you’re gone)",21
Bones of ’92,Chorus,Airplane Conversations,You might also like,22
Bones of ’92,Verse 2,Airplane Conversations,Context clues don’t do much for you,23
Bones of ’92,Verse 2,Airplane Conversations,So I’ll leave them buried in the details,24
Bones of ’92,Verse 2,Airplane Conversations,So kids like me can find them,25
Bones of ’92,Verse 2,Airplane Conversations,Men like me transcribe them,26
Bones of ’92,Verse 2,Airplane Conversations,Save your futures and save yourselves,27
Bones of ’92,Verse 2,Airplane Conversations,"From industrial, industry hells",28
Bones of ’92,Verse 2,Airplane Conversations,Mimicry is flattering,29
Bones of ’92,Verse 2,Airplane Conversations,But dangerous and matters to me,30
Bones of ’92,Chorus 2,Airplane Conversations,Simple steps are all it takes,31
Bones of ’92,Chorus 2,Airplane Conversations,But steps don’t erase mistakes,32
Bones of ’92,Chorus 2,Airplane Conversations,Hand it off to me,33
Bones of ’92,Chorus 2,Airplane Conversations,"‘Cause when you’re lost, you’re found; you’re gone",34
Bones of ’92,Chorus 2,Airplane Conversations,Simple steps are all we need,35
Bones of ’92,Chorus 2,Airplane Conversations,To dig up these rotten seeds,36
Bones of ’92,Chorus 2,Airplane Conversations,That are here to sing,37
Bones of ’92,Chorus 2,Airplane Conversations,"That “Today, not tomorrow, is ours.”",38
Bones of ’92,Chorus 2,Airplane Conversations,"That “Today, not tomorrow, is ours.”",39
Bones of ’92,Outro,Airplane Conversations,I won’t sell myself out,40
Bones of ’92,Outro,Airplane Conversations,I won’t let you down,41
Bones of ’92,Outro,Airplane Conversations,Just promise that you won’t forget about me,42
Bones of ’92,Outro,Airplane Conversations,Can’t stop the future from settling,43
Bones of ’92,Outro,Airplane Conversations,But I can change the way it feels,44
Bones of ’92,Outro,Airplane Conversations,Just promise that you won’t forget about me,45
Bones of ’92,Outro,Airplane Conversations,I won’t sell myself out,46
Bones of ’92,Outro,Airplane Conversations,I won’t let you down,47
Bones of ’92,Outro,Airplane Conversations,Just promise that you won’t forget about me,48
Bones of ’92,Outro,Airplane Conversations,Can’t stop the future from settling,49
Bones of ’92,Outro,Airplane Conversations,But I can change the way it feels,50
Bones of ’92,Outro,Airplane Conversations,Just promise that you won’t forget about me,51
Bones of ’92,Outro,Airplane Conversations,I won’t sell myself out,52
Bones of ’92,Outro,Airplane Conversations,I won’t let you down,53
Bones of ’92,Outro,Airplane Conversations,Just promise that you won’t forget about me,54
Bones of ’92,Outro,Airplane Conversations,Can’t stop the future from settling,55
Bones of ’92,Outro,Airplane Conversations,But I can change the way it feels,56
Bones of ’92,Outro,Airplane Conversations,Just promise that you won’t forget about me,57
I Was Hiding Under Your Porch Because I Love You,Verse,Airplane Conversations,My head’s still rich,1
I Was Hiding Under Your Porch Because I Love You,Verse,Airplane Conversations,And my heart’s still broke,2
I Was Hiding Under Your Porch Because I Love You,Verse,Airplane Conversations,It feels like I’ve been here,3
I Was Hiding Under Your Porch Because I Love You,Verse,Airplane Conversations,Too many times before,4
I Was Hiding Under Your Porch Because I Love You,Verse,Airplane Conversations,So even though I stopped this once not so long ago,5
I Was Hiding Under Your Porch Because I Love You,Verse,Airplane Conversations,I never made my mistakes; you’ll never reap what you sow,6
I Was Hiding Under Your Porch Because I Love You,Verse,Airplane Conversations,(Never reap what you sow),7
I Was Hiding Under Your Porch Because I Love You,Verse,Airplane Conversations,So now I’ve said that this has gone too far,8
I Was Hiding Under Your Porch Because I Love You,Verse,Airplane Conversations,Too far,9
I Was Hiding Under Your Porch Because I Love You,Verse,Airplane Conversations,Too far (yeah!),10
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",11
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",12
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",13
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Till we’re gone, whoa, whoa, whoa",14
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",15
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",16
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",17
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Till we’re gone, whoa, whoa, whoa",18
I Was Hiding Under Your Porch Because I Love You,Bridge,Airplane Conversations,Sticks and stones may break my bones but:,19
I Was Hiding Under Your Porch Because I Love You,Bridge,Airplane Conversations,(What happens next?) I guess we’ll never know,20
I Was Hiding Under Your Porch Because I Love You,Bridge,Airplane Conversations,Sticks and stones may break my bones but:,21
I Was Hiding Under Your Porch Because I Love You,Bridge,Airplane Conversations,(What happens next?) I guess we’ll never,22
I Was Hiding Under Your Porch Because I Love You,Bridge,Airplane Conversations,Sticks and stones may break my bones but:,23
I Was Hiding Under Your Porch Because I Love You,Bridge,Airplane Conversations,(What happens next?) I guess we’ll never know,24
I Was Hiding Under Your Porch Because I Love You,Bridge,Airplane Conversations,Sticks and stones may break my bones but:,25
I Was Hiding Under Your Porch Because I Love You,Bridge,Airplane Conversations,(What happens next?) I guess we’ll never know,26
I Was Hiding Under Your Porch Because I Love You,Bridge,Airplane Conversations,You might also like,27
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",28
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",29
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",30
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Till we’re gone, whoa, whoa, whoa",31
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",32
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",33
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Whoa, you’ll never know",34
I Was Hiding Under Your Porch Because I Love You,Chorus,Airplane Conversations,"Till we’re gone, whoa, whoa, whoa",35
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,It’s just you and me,36
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,Through all these inconsistencies,37
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,It’s like the way you move,38
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,When no one’s watching,39
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,When no one's watching you,40
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,Through all these inconsistencies,41
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,Like the way you move,42
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,When no one's watching you,43
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,When no one's watching you,44
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,(She’s got me in my own head now,45
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,Filling it up with aspirations),46
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,When no one's watching you,47
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,When no one's watching you,48
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,It’s just you and me,49
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,Through all these inconsistencies,50
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,It’s like the way you move,51
I Was Hiding Under Your Porch Because I Love You,Outro,Airplane Conversations,When no one’s watching you,52
They All Float,Verse 1,Airplane Conversations,A modern boy’s best friend is his machine,1
They All Float,Verse 1,Airplane Conversations,It took a second to admit but I’m finally coming clean,2
They All Float,Verse 1,Airplane Conversations,What keeps me awake at night is understanding,3
They All Float,Verse 1,Airplane Conversations,Some things weren’t meant to fall,4
They All Float,Chorus,Airplane Conversations,One of these days,5
They All Float,Chorus,Airplane Conversations,Someone will come to replace me along with the dreams I’ve got,6
They All Float,Chorus,Airplane Conversations,"And make these modern days seem small, but",7
They All Float,Chorus,Airplane Conversations,This time I’ll do things the way you wanted,8
They All Float,Chorus,Airplane Conversations,"It’s not right, but it’s just the way you want it",9
They All Float,Chorus,Airplane Conversations,"Lay it all on me, ‘cause I’m all ears",10
They All Float,Bridge,Airplane Conversations,This is the part where you cut your losses,11
They All Float,Bridge,Airplane Conversations,This is the part where you get a job,12
They All Float,Bridge,Airplane Conversations,This is the part where you settle for less,13
They All Float,Bridge,Airplane Conversations,Just like you never wanted to,14
They All Float,Bridge,Airplane Conversations,This is the part where you cut your losses,15
They All Float,Bridge,Airplane Conversations,This is the part where you get a job,16
They All Float,Bridge,Airplane Conversations,This is the part where you settle for less,17
They All Float,Bridge,Airplane Conversations,Just like you never wanted to,18
They All Float,Bridge,Airplane Conversations,(One more time; let’s work this out),19
They All Float,Bridge,Airplane Conversations,Never wanted to,20
They All Float,Bridge,Airplane Conversations,(One more time; I’ve got this down),21
They All Float,Bridge,Airplane Conversations,You might also like,22
They All Float,Chorus,Airplane Conversations,One of these days,23
They All Float,Chorus,Airplane Conversations,Someone will come to replace me along with the dreams I’ve got,24
They All Float,Chorus,Airplane Conversations,"And make these modern days seem small, but",25
They All Float,Chorus,Airplane Conversations,This time I’ll do things the way you wanted,26
They All Float,Chorus,Airplane Conversations,"It’s not right, but it’s just the way you want it",27
They All Float,Chorus,Airplane Conversations,"Lay it all on me, ‘cause I’m all ears",28
They All Float,Bridge,Airplane Conversations,This is not the part where you cut your losses,29
They All Float,Bridge,Airplane Conversations,This is not the part where you get a job,30
They All Float,Bridge,Airplane Conversations,This is not the part where you settle for less,31
They All Float,Bridge,Airplane Conversations,Just like you never wanted to,32
They All Float,Bridge,Airplane Conversations,This is not the part where you cut your losses,33
They All Float,Bridge,Airplane Conversations,This is not the part where you get a job,34
They All Float,Bridge,Airplane Conversations,This is not the part where you settle for less,35
They All Float,Bridge,Airplane Conversations,Just like I never wanted to,36
They All Float,Chorus,Airplane Conversations,One of these days,37
They All Float,Chorus,Airplane Conversations,Someone will come to replace me along with the dreams I’ve got,38
They All Float,Chorus,Airplane Conversations,"And make these modern days seem small, but",39
They All Float,Chorus,Airplane Conversations,This time I’ll do things the way you wanted,40
They All Float,Chorus,Airplane Conversations,"It’s not right, but it’s just the way you want it",41
They All Float,Chorus,Airplane Conversations,"Lay it all on me, ‘cause I’m all ears",42
Fantastic,Verse 1,Airplane Conversations,I've got a lot to say but words are getting old,1
Fantastic,Verse 1,Airplane Conversations,As the seasons change and my future folds,2
Fantastic,Verse 1,Airplane Conversations,I can't bring myself to celebrate the new year,3
Fantastic,Verse 1,Airplane Conversations,And every year becomes who I've always feared,4
Fantastic,Pre-Chorus,Airplane Conversations,And I just gotta know,5
Fantastic,Pre-Chorus,Airplane Conversations,Cause one thing's for sure,6
Fantastic,Chorus,Airplane Conversations,I can't imagine fast enough to settle on a dream,7
Fantastic,Chorus,Airplane Conversations,But I've spent this winter wondering when they're gonna settle on me,8
Fantastic,Chorus,Airplane Conversations,And there's some things I've just gotta know,9
Fantastic,Chorus,Airplane Conversations,But one thing's for sure,10
Fantastic,Post-Chorus,Airplane Conversations,And I can't wait to go outside,11
Fantastic,Post-Chorus,Airplane Conversations,And spend my summers contemplating what I'm gonna do with my life,12
Fantastic,Post-Chorus,Airplane Conversations,And I still don't know,13
Fantastic,Post-Chorus,Airplane Conversations,And I looked but I can't pretend,14
Fantastic,Post-Chorus,Airplane Conversations,And I think and I think and I think about the end,15
Fantastic,Post-Chorus,Airplane Conversations,"And how I know, I know it's coming soon",16
Fantastic,Pre-Chorus,Airplane Conversations,And I just gotta know,17
Fantastic,Pre-Chorus,Airplane Conversations,Cause one thing's for sure,18
Fantastic,Pre-Chorus,Airplane Conversations,You might also like,19
Fantastic,Chorus,Airplane Conversations,I can't imagine fast enough to settle on a dream,20
Fantastic,Chorus,Airplane Conversations,But I've spent this winter wondering when they're gonna settle on me,21
Fantastic,Chorus,Airplane Conversations,And there's some things I've just gotta know,22
Fantastic,Chorus,Airplane Conversations,But one thing's for sure,23
Fantastic,Post-Chorus,Airplane Conversations,And I can't wait to go outside,24
Fantastic,Post-Chorus,Airplane Conversations,And spend my summers contemplating what I'm gonna do with my life,25
Fantastic,Post-Chorus,Airplane Conversations,And I still don't know,26
Fantastic,Post-Chorus,Airplane Conversations,And I looked but I can't pretend,27
Fantastic,Post-Chorus,Airplane Conversations,And I think and I think and I think about the end,28
Fantastic,Post-Chorus,Airplane Conversations,"And how I know, I know it's coming soon",29
Fantastic,Pre-Chorus,Airplane Conversations,And I just gotta know,30
Fantastic,Pre-Chorus,Airplane Conversations,Cause one thing's for sure,31
Fantastic,Outro,Airplane Conversations,I can't imagine fast enough to settle on a dream,32
Fantastic,Outro,Airplane Conversations,But I've spent this winter wondering when they're gonna settle on me,33
Fantastic,Outro,Airplane Conversations,And there's some things I've just gotta know,34
Fantastic,Outro,Airplane Conversations,But one thing's for sure,35
Fantastic,Outro,Airplane Conversations,But one thing's for sure,36
Fantastic,Outro,Airplane Conversations,But one thing's for sure,37
Fantastic,Outro,Airplane Conversations,But one thing's for sure,38
Silver (Acoustic),Chorus,Airplane Conversations,I’ll be the silver lining around your fence,1
Silver (Acoustic),Chorus,Airplane Conversations,Used to protect yourself from all the world,2
Silver (Acoustic),Chorus,Airplane Conversations,And its sharp teeth,3
Silver (Acoustic),Chorus,Airplane Conversations,'Cause my open hand and heart think you belong with me,4
Silver (Acoustic),Verse 1,Airplane Conversations,You’ll be wrapped around my fingertips,5
Silver (Acoustic),Verse 1,Airplane Conversations,But my paralysis is indefinite,6
Silver (Acoustic),Verse 1,Airplane Conversations,And my eyes are frozen for you,7
Silver (Acoustic),Chorus,Airplane Conversations,I’ll be the silver lining around your fence,8
Silver (Acoustic),Chorus,Airplane Conversations,Used to protect yourself from all the world,9
Silver (Acoustic),Chorus,Airplane Conversations,And its sharp teeth,10
Silver (Acoustic),Chorus,Airplane Conversations,'Cause my open hand and heart think you belong with me,11
Silver (Acoustic),Chorus,Airplane Conversations,I’ll be the silver lining around your fence,12
Silver (Acoustic),Chorus,Airplane Conversations,Used to protect yourself from all the world,13
Silver (Acoustic),Chorus,Airplane Conversations,And its sharp teeth,14
Silver (Acoustic),Chorus,Airplane Conversations,'Cause I am all for you,15
Silver (Acoustic),Verse 2,Airplane Conversations,I was the one who kept myself standing tall,16
Silver (Acoustic),Verse 2,Airplane Conversations,You were the light at the end of the hall,17
Silver (Acoustic),Verse 2,Airplane Conversations,I followed bright signals sent my way,18
Silver (Acoustic),Verse 2,Airplane Conversations,'Cause I’m steady day by day,19
Silver (Acoustic),Verse 2,Airplane Conversations,So now I’m swimming in slow seconds with you,20
Silver (Acoustic),Verse 2,Airplane Conversations,You might also like,21
Silver (Acoustic),Chorus,Airplane Conversations,I’ll be the silver lining around your fence,22
Silver (Acoustic),Chorus,Airplane Conversations,Used to protect yourself from all the world,23
Silver (Acoustic),Chorus,Airplane Conversations,And its sharp teeth,24
Silver (Acoustic),Chorus,Airplane Conversations,'Cause my open hand and heart think you belong with me,25
Silver (Acoustic),Post-Chorus,Airplane Conversations,Still I’m fighting; still I’m fighting for you,26
Silver (Acoustic),Post-Chorus,Airplane Conversations,That’s what it comes down,27
Silver (Acoustic),Post-Chorus,Airplane Conversations,Still I’m fighting still I’m fighting for you,28
Silver (Acoustic),Post-Chorus,Airplane Conversations,Still I’m fighting and I’ll just keep trying 'till it’s,29
Silver (Acoustic),Post-Chorus,Airplane Conversations,It's all about what can happen when you lose,30
Silver (Acoustic),Post-Chorus,Airplane Conversations,Still I’m fighting; still I’m fighting for you,31
Silver (Acoustic),Bridge,Airplane Conversations,I-I’ll be your silver lining,32
Silver (Acoustic),Bridge,Airplane Conversations,I-I’ll be your silver lining,33
Silver (Acoustic),Chorus,Airplane Conversations,I’ll be the silver lining around your fence,34
Silver (Acoustic),Chorus,Airplane Conversations,Used to protect yourself from all the world,35
Silver (Acoustic),Chorus,Airplane Conversations,And its sharp teeth,36
Silver (Acoustic),Chorus,Airplane Conversations,'Cause my open hand and heart think you belong with me,37
Silver (Acoustic),Post-Chorus,Airplane Conversations,Still I’m fighting; still I’m fighting for you,38
Silver (Acoustic),Post-Chorus,Airplane Conversations,That’s what it comes down,39
Silver (Acoustic),Post-Chorus,Airplane Conversations,"Still I’m fighting, still I’m fighting for you",40
Silver (Acoustic),Post-Chorus,Airplane Conversations,Still I’m fighting and I’ll just keep trying ‘till it's,41
Silver (Acoustic),Post-Chorus,Airplane Conversations,It’s all about what can’t happen when you lose,42
Silver (Acoustic),Post-Chorus,Airplane Conversations,"Still I’m fighting, still I’m fighting for you, oh",43
Christmas,Verse 1: Awsten Knight,Black Light,I fell asleep last Winter,1
Christmas,Verse 1: Awsten Knight,Black Light,Woke up and it was August,2
Christmas,Verse 1: Awsten Knight,Black Light,"Not much has changed, yeah, I still feel the same",3
Christmas,Verse 1: Awsten Knight,Black Light,But I’m slowly making progress,4
Christmas,Verse 1: Awsten Knight,Black Light,There’s not much time,5
Christmas,Verse 1: Awsten Knight,Black Light,"So sit, shut up and let me t-t-t-talk",6
Christmas,Verse 1: Awsten Knight,Black Light,I had a dream last night,7
Christmas,Verse 1: Awsten Knight,Black Light,Then I woke up and I had a thought,8
Christmas,Verse 1: Awsten Knight,Black Light,If I left my body for so long,9
Christmas,Verse 1: Awsten Knight,Black Light,How far could it get without me?,10
Christmas,Chorus: Awsten Knight,Black Light,I’m just waiting,11
Christmas,Chorus: Awsten Knight,Black Light,And I’m just saying,12
Christmas,Chorus: Awsten Knight,Black Light,Maybe the end is near,13
Christmas,Chorus: Awsten Knight,Black Light,But all that means is a new beginning,14
Christmas,Chorus: Awsten Knight,Black Light,I’m just waiting,15
Christmas,Chorus: Awsten Knight,Black Light,And I’m just saying,16
Christmas,Chorus: Awsten Knight,Black Light,Maybe the end is near,17
Christmas,Chorus: Awsten Knight,Black Light,But all that means is,18
Christmas,Verse 2: Awsten Knight,Black Light,I’m not sure who is listening,19
Christmas,Verse 2: Awsten Knight,Black Light,But if anybody's there,20
Christmas,Verse 2: Awsten Knight,Black Light,Please forgive me if you missed me,21
Christmas,Verse 2: Awsten Knight,Black Light,Because I’ve changed and now I’m here,22
Christmas,Verse 2: Awsten Knight,Black Light,'Cause if revenge is for the weak,23
Christmas,Verse 2: Awsten Knight,Black Light,Well I guess I’m getting somewhat stronger,24
Christmas,Verse 2: Awsten Knight,Black Light,There are still a few things I can’t swallow,25
Christmas,Verse 2: Awsten Knight,Black Light,But I’ll take care of those tomorrow,26
Christmas,Verse 2: Awsten Knight,Black Light,You might also like,27
Christmas,Chorus: Awsten Knight,Black Light,I’m just waiting,28
Christmas,Chorus: Awsten Knight,Black Light,And I’m just saying,29
Christmas,Chorus: Awsten Knight,Black Light,Maybe the end is near,30
Christmas,Chorus: Awsten Knight,Black Light,But all that means is a new beginning,31
Christmas,Chorus: Awsten Knight,Black Light,I’m just waiting,32
Christmas,Chorus: Awsten Knight,Black Light,And I’m just saying,33
Christmas,Chorus: Awsten Knight,Black Light,Maybe the end is near,34
Christmas,Chorus: Awsten Knight,Black Light,But all that means is,35
Christmas,Bridge: Tyler Welsh,Black Light,I’m just waiting for my chance to put a,36
Christmas,Bridge: Tyler Welsh,Black Light,"Picture of me, put a picture of me in the",37
Christmas,Bridge: Tyler Welsh,Black Light,Dream scenes of,38
Christmas,Bridge: Tyler Welsh,Black Light,Dream scenes of,39
Christmas,Bridge: Tyler Welsh,Black Light,Dream scenes of,40
Christmas,Bridge: Tyler Welsh,Black Light,Dream scenes of my ideal future,41
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,I was waiting,42
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,And I was saying,43
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,The end wasn’t ours to fear,44
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,And all it meant was a new beginning,45
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,I was waiting,46
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,And I was saying,47
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,The end wasn’t ours to fear,48
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,And all it meant was a new beginning,49
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,(I’m just waiting,50
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,And I’m just saying,51
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,Maybe the end is near,52
Christmas,Chorus 2/Outro: Awsten Knight,Black Light,But all that means is a new beginning),53
American History,Verse 1,Black Light,We are the young blood,1
American History,Verse 1,Black Light,The “any-time” assumption,2
American History,Verse 1,Black Light,The overstayed,3
American History,Verse 1,Black Light,With a jaded name,4
American History,Verse 1,Black Light,We are the truce,5
American History,Verse 1,Black Light,Waiting for bad news,6
American History,Verse 1,Black Light,To chase us down,7
American History,Verse 1,Black Light,And tear us inside out,8
American History,Pre-Chorus,Black Light,Let's try words,9
American History,Pre-Chorus,Black Light,Less slow verbs,10
American History,Pre-Chorus,Black Light,The action's a fraction,11
American History,Pre-Chorus,Black Light,Of how much this hurts,12
American History,Chorus,Black Light,"Oh, it's like I told you",13
American History,Chorus,Black Light,It's like I told you,14
American History,Chorus,Black Light,"Oh, when this was too far",15
American History,Chorus,Black Light,"Oh, tell me why we wonder",16
American History,Chorus,Black Light,What we were thinking all along,17
American History,Chorus,Black Light,"Oh, tell me why we wonder",18
American History,Chorus,Black Light,If your indigo eyes are mine,19
American History,Verse 2,Black Light,We are expected,20
American History,Verse 2,Black Light,But only in the best way,21
American History,Verse 2,Black Light,To live a small time,22
American History,Verse 2,Black Light,A year: expired,23
American History,Verse 2,Black Light,We are supposed to,24
American History,Verse 2,Black Light,Fall into exposure,25
American History,Verse 2,Black Light,We have the biggest sparkling eyes,26
American History,Verse 2,Black Light,(But they both have an ugly side),27
American History,Verse 2,Black Light,You might also like,28
American History,Pre-Chorus,Black Light,Let's try words (Let's try words),29
American History,Pre-Chorus,Black Light,Less slow verbs (Less slow verbs),30
American History,Pre-Chorus,Black Light,The action's a fraction,31
American History,Pre-Chorus,Black Light,Of how much this hurts (How much this hurts),32
American History,Chorus,Black Light,"Oh, it's like I told you",33
American History,Chorus,Black Light,It's like I told you,34
American History,Chorus,Black Light,"Oh, when this was too far",35
American History,Chorus,Black Light,"Oh, tell me why we wonder",36
American History,Chorus,Black Light,What we were thinking all along,37
