track_name,element,album_name,lyric,line
Born To Die,Intro: Lana Del Rey & Mountain,Born to Die (Deluxe),Why? (Got that?),1
Born To Die,Intro: Lana Del Rey & Mountain,Born to Die (Deluxe),Who? Me? (Louder),2
Born To Die,Intro: Lana Del Rey & Mountain,Born to Die (Deluxe),Why? (Got that?),3
Born To Die,"Verse 1: Lana Del Rey, Mountain",Born to Die (Deluxe),"Feet don't fail me now, take me to the finish line",4
Born To Die,"Verse 1: Lana Del Rey, Mountain",Born to Die (Deluxe),"Oh, my heart, it breaks every step that I take",5
Born To Die,"Verse 1: Lana Del Rey, Mountain",Born to Die (Deluxe),"But I'm hoping that the gates, they'll tell me that you're mine",6
Born To Die,"Verse 1: Lana Del Rey, Mountain",Born to Die (Deluxe),"Walking through the city streets, is it by mistake or design?",7
Born To Die,"Verse 1: Lana Del Rey, Mountain",Born to Die (Deluxe),I feel so alone on a Friday night,8
Born To Die,"Verse 1: Lana Del Rey, Mountain",Born to Die (Deluxe),Can you make it feel like home if I tell you you're mine?,9
Born To Die,"Verse 1: Lana Del Rey, Mountain",Born to Die (Deluxe),"It's like I told you, honey (Louder)",10
Born To Die,Pre-Chorus,Born to Die (Deluxe),"Don't make me sad, don't make me cry",11
Born To Die,Pre-Chorus,Born to Die (Deluxe),"Sometimes, love is not enough",12
Born To Die,Pre-Chorus,Born to Die (Deluxe),"And the road gets tough, I don't know why",13
Born To Die,Pre-Chorus,Born to Die (Deluxe),"Keep makin' me laugh, let's go get high",14
Born To Die,Pre-Chorus,Born to Die (Deluxe),"The road is long, we carry on",15
Born To Die,Pre-Chorus,Born to Die (Deluxe),Try to have fun in the meantime,16
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),Come and take a walk on the wild side,17
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),Let me kiss you hard in the pouring rain,18
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),"You like your girls insane (Louder, alright)",19
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),"Choose your last words, this is the last time",20
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),"'Cause you and I, we were born to die",21
Born To Die,"Verse 2: Lana Del Rey, Mountain",Born to Die (Deluxe),"Lost, but now I am found",22
Born To Die,"Verse 2: Lana Del Rey, Mountain",Born to Die (Deluxe),"I can see that, once, I was blind",23
Born To Die,"Verse 2: Lana Del Rey, Mountain",Born to Die (Deluxe),I was so confused as a little child,24
Born To Die,"Verse 2: Lana Del Rey, Mountain",Born to Die (Deluxe),"Tried to take what I could get, scared that I couldn't find",25
Born To Die,"Verse 2: Lana Del Rey, Mountain",Born to Die (Deluxe),"All the answers, honey (Louder)",26
Born To Die,Pre-Chorus,Born to Die (Deluxe),"Don't make me sad, don't make me cry",27
Born To Die,Pre-Chorus,Born to Die (Deluxe),"Sometimes, love is not enough",28
Born To Die,Pre-Chorus,Born to Die (Deluxe),"And the road gets tough, I don't know why",29
Born To Die,Pre-Chorus,Born to Die (Deluxe),"Keep makin' me laugh, let's go get high",30
Born To Die,Pre-Chorus,Born to Die (Deluxe),"The road is long, we carry on",31
Born To Die,Pre-Chorus,Born to Die (Deluxe),Try to have fun in the meantime,32
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),Come and take a walk on the wild side,33
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),Let me kiss you hard in the pouring rain,34
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),"You like your girls insane (Louder, alright)",35
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),"Choose your last words, this is the last time",36
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),"'Cause you and I, we were born to die",37
Born To Die,Post-Chorus,Born to Die (Deluxe),"(We were born to die, we were born to die)",38
Born To Die,Post-Chorus,Born to Die (Deluxe),We were born to die,39
Born To Die,Post-Chorus,Born to Die (Deluxe),"(We were born to die, we were born to die, we were born to die)",40
Born To Die,Post-Chorus,Born to Die (Deluxe),We were born to die,41
Born To Die,Post-Chorus,Born to Die (Deluxe),Come and take a walk on the wild side,42
Born To Die,Post-Chorus,Born to Die (Deluxe),Let me kiss you hard in the pouring rain,43
Born To Die,Post-Chorus,Born to Die (Deluxe),You like your girls insane,44
Born To Die,Pre-Chorus,Born to Die (Deluxe),"So don't make me sad, don't make me cry",45
Born To Die,Pre-Chorus,Born to Die (Deluxe),"Sometimes, love is not enough",46
Born To Die,Pre-Chorus,Born to Die (Deluxe),"And the road gets tough, I don't know why",47
Born To Die,Pre-Chorus,Born to Die (Deluxe),"Keep makin' me laugh, let's go get high",48
Born To Die,Pre-Chorus,Born to Die (Deluxe),"The road is long, we carry on",49
Born To Die,Pre-Chorus,Born to Die (Deluxe),Try to have fun in the meantime,50
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),Come and take a walk on the wild side,51
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),Let me kiss you hard in the pouring rain,52
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),"You like your girls insane (Louder, alright)",53
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),"Choose your last words, this is the last time",54
Born To Die,"Chorus: Lana Del Rey, Mountain",Born to Die (Deluxe),"'Cause you and I, we were born to die",55
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),(Louder),56
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),"(We were born to die, we were born to die)",57
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),We were born to die,58
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),"(We were born to die, we were born to die)",59
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),"(We were born to die, we were born to die)",60
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),(Louder),61
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),"(We were born to die, we were born to die)",62
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),"(We were born to die, we were born to die)",63
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),(Louder),64
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),"(We were born to die, we were born to die)",65
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),"(We were born to die, we were born to die)",66
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),(Louder),67
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),"(We were born to die, we were born to die)",68
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),"(We were born to die, we were born to die)",69
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),(Got that?),70
Born To Die,"Outro: Lana Del Rey, Mountain",Born to Die (Deluxe),(Louder),71
Off to the Races,Verse 1,Born to Die (Deluxe),My old man is a bad man,1
Off to the Races,Verse 1,Born to Die (Deluxe),"But I can't deny, the way he holds my hand",2
Off to the Races,Verse 1,Born to Die (Deluxe),"And he grabs me, he has me by my heart",3
Off to the Races,Verse 1,Born to Die (Deluxe),He doesn't mind I have a Las Vegas past,4
Off to the Races,Verse 1,Born to Die (Deluxe),He doesn't mind I have a L.A. crass way about me,5
Off to the Races,Verse 1,Born to Die (Deluxe),He loves me with every beat of his cocaine heart,6
Off to the Races,Refrain,Born to Die (Deluxe),"Swimmin' pool, glimmering darlin'",7
Off to the Races,Refrain,Born to Die (Deluxe),White bikini off with my red nail polish,8
Off to the Races,Refrain,Born to Die (Deluxe),"Watch me in the swimming pool, bright blue ripples",9
Off to the Races,Refrain,Born to Die (Deluxe),"You sittin', sippin' on your Black Cristal, yeah",10
Off to the Races,Pre-Chorus,Born to Die (Deluxe),"Light of my life, fire of my loins",11
Off to the Races,Pre-Chorus,Born to Die (Deluxe),"Be a good baby, do what I want",12
Off to the Races,Pre-Chorus,Born to Die (Deluxe),"Light of my life, fire of my loins",13
Off to the Races,Pre-Chorus,Born to Die (Deluxe),"Gimme them gold coins, gimme them coins",14
Off to the Races,Chorus,Born to Die (Deluxe),And I'm off to the races,15
Off to the Races,Chorus,Born to Die (Deluxe),Cases of Bacardi chasers,16
Off to the Races,Chorus,Born to Die (Deluxe),Chasin' me all over town,17
Off to the Races,Chorus,Born to Die (Deluxe),'Cause he knows I'm wasted,18
Off to the Races,Chorus,Born to Die (Deluxe),Facin' time again at Rikers Island,19
Off to the Races,Chorus,Born to Die (Deluxe),And I won't get out,20
Off to the Races,Chorus,Born to Die (Deluxe),"Because I'm crazy, baby",21
Off to the Races,Chorus,Born to Die (Deluxe),I need you to come here and save me,22
Off to the Races,Chorus,Born to Die (Deluxe),"I'm your little scarlet, starlet",23
Off to the Races,Chorus,Born to Die (Deluxe),Singin' in the garden,24
Off to the Races,Chorus,Born to Die (Deluxe),Kiss me on my open mouth,25
Off to the Races,Chorus,Born to Die (Deluxe),Ready for you,26
Off to the Races,Verse 2,Born to Die (Deluxe),My old man is a tough man,27
Off to the Races,Verse 2,Born to Die (Deluxe),But he got a soul as sweet as blood red jam,28
Off to the Races,Verse 2,Born to Die (Deluxe),"And he shows me, he knows me, every inch of my tar black soul",29
Off to the Races,Verse 2,Born to Die (Deluxe),"He doesn't mind I have a flat, broke-down life",30
Off to the Races,Verse 2,Born to Die (Deluxe),"In fact, he says he thinks it's what he might like about me",31
Off to the Races,Verse 2,Born to Die (Deluxe),"Admires me, the way I roll like a rollin' stone",32
Off to the Races,Refrain,Born to Die (Deluxe),"Likes to watch me in the glass room, bathroom, Chateau Marmont",33
Off to the Races,Refrain,Born to Die (Deluxe),"Slippin' on my red dress, puttin' on my makeup",34
Off to the Races,Refrain,Born to Die (Deluxe),"Glass room, perfume, cognac, lilac fumes",35
Off to the Races,Refrain,Born to Die (Deluxe),Says it feels like heaven to him,36
Off to the Races,Pre-Chorus,Born to Die (Deluxe),"Light of his life, fire of his loins",37
Off to the Races,Pre-Chorus,Born to Die (Deluxe),"Keep me forever, tell me you own me",38
Off to the Races,Pre-Chorus,Born to Die (Deluxe),"Light of your life, fire of your loins",39
Off to the Races,Pre-Chorus,Born to Die (Deluxe),"Tell me you own me, gimme them coins",40
Off to the Races,Chorus,Born to Die (Deluxe),And I'm off to the races,41
Off to the Races,Chorus,Born to Die (Deluxe),Cases of Bacardi chasers,42
Off to the Races,Chorus,Born to Die (Deluxe),Chasin' me all over town,43
Off to the Races,Chorus,Born to Die (Deluxe),'Cause he knows I'm wasted,44
Off to the Races,Chorus,Born to Die (Deluxe),Facin' time again at Rikers Island,45
Off to the Races,Chorus,Born to Die (Deluxe),And I won't get out,46
Off to the Races,Chorus,Born to Die (Deluxe),"Because I'm crazy, baby",47
Off to the Races,Chorus,Born to Die (Deluxe),I need you to come here and save me,48
Off to the Races,Chorus,Born to Die (Deluxe),"I'm your little scarlet, starlet",49
Off to the Races,Chorus,Born to Die (Deluxe),Singin' in the garden,50
Off to the Races,Chorus,Born to Die (Deluxe),Kiss me on my open mouth,51
Off to the Races,Chorus,Born to Die (Deluxe),"Yo, I'm off to the races, laces",52
Off to the Races,Chorus,Born to Die (Deluxe),Leather on my waist is tight,53
Off to the Races,Chorus,Born to Die (Deluxe),And I am falling down,54
Off to the Races,Chorus,Born to Die (Deluxe),I can see your face is shameless,55
Off to the Races,Chorus,Born to Die (Deluxe),Cipriani's basement,56
Off to the Races,Chorus,Born to Die (Deluxe),"Love you, but I'm going down",57
Off to the Races,Chorus,Born to Die (Deluxe),"God, I'm so crazy, baby",58
Off to the Races,Chorus,Born to Die (Deluxe),I'm sorry that I'm misbehaving,59
Off to the Races,Chorus,Born to Die (Deluxe),"I'm your little harlot, starlet",60
Off to the Races,Chorus,Born to Die (Deluxe),Queen of Coney Island,61
Off to the Races,Chorus,Born to Die (Deluxe),Raisin' hell all over town,62
Off to the Races,Chorus,Born to Die (Deluxe),Sorry 'bout it,63
Off to the Races,Bridge,Born to Die (Deluxe),My old man is a thief,64
Off to the Races,Bridge,Born to Die (Deluxe),And I'm gonna stay and pray with him 'til the end,65
Off to the Races,Bridge,Born to Die (Deluxe),But I trust in the decision of the Lord to watch over us,66
Off to the Races,Bridge,Born to Die (Deluxe),"Take him when He may, if He may",67
Off to the Races,Bridge,Born to Die (Deluxe),I'm not afraid to say that I'd die without him,68
Off to the Races,Bridge,Born to Die (Deluxe),Who else is gonna put up with me this way?,69
Off to the Races,Bridge,Born to Die (Deluxe),"I need you, I breathe you, I'd never leave you",70
Off to the Races,Bridge,Born to Die (Deluxe),They would rue the day I was alone without you,71
Off to the Races,Bridge,Born to Die (Deluxe),You're lying with your gold chain on,72
Off to the Races,Bridge,Born to Die (Deluxe),Cigar hangin' from your lips,73
Off to the Races,Bridge,Born to Die (Deluxe),"I said, ""Hon', you never looked so beautiful",74
Off to the Races,Bridge,Born to Die (Deluxe),"As you do now, my man""",75
Off to the Races,Chorus,Born to Die (Deluxe),"And we're off to the races, places",76
Off to the Races,Chorus,Born to Die (Deluxe),"Ready, set, the gate is down",77
Off to the Races,Chorus,Born to Die (Deluxe),And now we're goin' in,78
Off to the Races,Chorus,Born to Die (Deluxe),"To Las Vegas, chaos, Casino Oasis",79
Off to the Races,Chorus,Born to Die (Deluxe),"Honey, it is time to spin",80
Off to the Races,Chorus,Born to Die (Deluxe),"Boy, you're so crazy, baby",81
Off to the Races,Chorus,Born to Die (Deluxe),"I love you forever, not maybe",82
Off to the Races,Chorus,Born to Die (Deluxe),You are my one true love,83
Off to the Races,Chorus,Born to Die (Deluxe),You are my one true love,84
Off to the Races,Outro,Born to Die (Deluxe),You are my one true love,85
Blue Jeans,Verse 1,Born to Die (Deluxe),"Blue jeans, white shirt",1
Blue Jeans,Verse 1,Born to Die (Deluxe),"Walked into the room, you know you made my eyes burn",2
Blue Jeans,Verse 1,Born to Die (Deluxe),It was like James Dean for sure,3
Blue Jeans,Verse 1,Born to Die (Deluxe),You're so fresh to death and sick as ca-cancer,4
Blue Jeans,Verse 1,Born to Die (Deluxe),"You were sorta punk rock, I grew up on hip-hop",5
Blue Jeans,Verse 1,Born to Die (Deluxe),But you fit me better than my favorite sweater,6
Blue Jeans,Verse 1,Born to Die (Deluxe),And I know that love is mean (Oh-oh) and love hurts (Oh-oh),7
Blue Jeans,Verse 1,Born to Die (Deluxe),"But I still remember that day we met in December, oh, baby",8
Blue Jeans,Chorus,Born to Die (Deluxe),I will love you 'til the end of time,9
Blue Jeans,Chorus,Born to Die (Deluxe),I would wait a million years,10
Blue Jeans,Chorus,Born to Die (Deluxe),Promise you'll remember that you're mine,11
Blue Jeans,Chorus,Born to Die (Deluxe),"Baby, can you see through the tears?",12
Blue Jeans,Chorus,Born to Die (Deluxe),Love you more than those bitches before,13
Blue Jeans,Chorus,Born to Die (Deluxe),"Say you'll remember (Oh, baby)",14
Blue Jeans,Chorus,Born to Die (Deluxe),"Say you'll remember (Oh, baby)",15
Blue Jeans,Chorus,Born to Die (Deluxe),"Ooh, I will love you 'til the end of time",16
Blue Jeans,Verse 2,Born to Die (Deluxe),"Big dreams, gangsta",17
Blue Jeans,Verse 2,Born to Die (Deluxe),Said you had to leave to start your life over,18
Blue Jeans,Verse 2,Born to Die (Deluxe),"I was like, ""No, please, stay here",19
Blue Jeans,Verse 2,Born to Die (Deluxe),"We don't need no money, we could make it all work""",20
Blue Jeans,Verse 2,Born to Die (Deluxe),"But he headed out on Sunday, said he'd come home Monday",21
Blue Jeans,Verse 2,Born to Die (Deluxe),"I stayed up waiting, anticipatin' and pacing",22
Blue Jeans,Verse 2,Born to Die (Deluxe),But he was chasin' (Oh-oh) paper (Oh-oh),23
Blue Jeans,Verse 2,Born to Die (Deluxe),"Caught up in the game, that was the last I heard",24
Blue Jeans,Chorus,Born to Die (Deluxe),I will love you 'til the end of time,25
Blue Jeans,Chorus,Born to Die (Deluxe),I would wait a million years,26
Blue Jeans,Chorus,Born to Die (Deluxe),Promise you'll remember that you're mine,27
Blue Jeans,Chorus,Born to Die (Deluxe),"Baby, can you see through the tears?",28
Blue Jeans,Chorus,Born to Die (Deluxe),Love you more than those bitches before,29
Blue Jeans,Chorus,Born to Die (Deluxe),"Say you'll remember (Oh, baby)",30
Blue Jeans,Chorus,Born to Die (Deluxe),"Say you'll remember (Oh, baby)",31
Blue Jeans,Chorus,Born to Die (Deluxe),"Ooh, I will love you 'til the end of time",32
Blue Jeans,Bridge,Born to Die (Deluxe),"You went out every night and, baby, that's alright",33
Blue Jeans,Bridge,Born to Die (Deluxe),"I told you that, no matter what you did, I'd be by your side",34
Blue Jeans,Bridge,Born to Die (Deluxe),'Cause I'm a ride or die whether you fail or fly,35
Blue Jeans,Bridge,Born to Die (Deluxe),"Well, shit, at least you tried",36
Blue Jeans,Bridge,Born to Die (Deluxe),"But when you walked out that door, a piece of me died",37
Blue Jeans,Bridge,Born to Die (Deluxe),"Told you I wanted more, that's not what I had in mind",38
Blue Jeans,Bridge,Born to Die (Deluxe),"I just want it like before, we were dancin' all night",39
Blue Jeans,Bridge,Born to Die (Deluxe),"Then they took you away, stole you out of my life",40
Blue Jeans,Bridge,Born to Die (Deluxe),You just need to remember,41
Blue Jeans,Chorus,Born to Die (Deluxe),I will love you 'til the end of time,42
Blue Jeans,Chorus,Born to Die (Deluxe),I would wait a million years,43
Blue Jeans,Chorus,Born to Die (Deluxe),Promise you'll remember that you're mine,44
Blue Jeans,Chorus,Born to Die (Deluxe),"Baby, can you see through the tears?",45
Blue Jeans,Chorus,Born to Die (Deluxe),Love you more than those bitches before,46
Blue Jeans,Chorus,Born to Die (Deluxe),"Say you'll remember (Oh, baby)",47
Blue Jeans,Chorus,Born to Die (Deluxe),"Say you'll remember (Oh, baby)",48
Blue Jeans,Chorus,Born to Die (Deluxe),"Ooh, I will love you 'til the end of time",49
Video Games,Verse 1,Born to Die (Deluxe),"Swingin' in the backyard, pull up in your fast car",1
Video Games,Verse 1,Born to Die (Deluxe),Whistlin' my name,2
Video Games,Verse 1,Born to Die (Deluxe),"Open up a beer and you say, ""Get over here",3
Video Games,Verse 1,Born to Die (Deluxe),"And play a video game""",4
Video Games,Verse 1,Born to Die (Deluxe),"I'm in his favorite sundress, watching me get undressed",5
Video Games,Verse 1,Born to Die (Deluxe),Take that body downtown,6
Video Games,Verse 1,Born to Die (Deluxe),"I say, ""You the bestest,"" lean in for a big kiss, put his favorite perfume on",7
Video Games,Verse 1,Born to Die (Deluxe),"""Go play your video game""",8
Video Games,Chorus,Born to Die (Deluxe),"It's you, it's you, it's all for you, everything I do",9
Video Games,Chorus,Born to Die (Deluxe),"I tell you all the time, Heaven is a place on Earth with you",10
Video Games,Chorus,Born to Die (Deluxe),Tell me all the things you wanna do,11
Video Games,Chorus,Born to Die (Deluxe),"I heard that you like the bad girls, honey, is that true?",12
Video Games,Chorus,Born to Die (Deluxe),It's better than I ever even knew,13
Video Games,Chorus,Born to Die (Deluxe),They say that the world was built for two,14
Video Games,Chorus,Born to Die (Deluxe),Only worth living if somebody is loving you,15
Video Games,Chorus,Born to Die (Deluxe),"And baby, now you do",16
Video Games,Post-Chorus,Born to Die (Deluxe),Mmm,17
Video Games,Verse 2,Born to Die (Deluxe),"Singin' in the old bars, swinging with the old stars",18
Video Games,Verse 2,Born to Die (Deluxe),Livin' for the fame,19
Video Games,Verse 2,Born to Die (Deluxe),"Kissin' in the blue dark, playing pool and wild darts",20
Video Games,Verse 2,Born to Die (Deluxe),Video games,21
Video Games,Verse 2,Born to Die (Deluxe),"He holds me in his big arms, drunk, and I am seeing stars",22
Video Games,Verse 2,Born to Die (Deluxe),This is all I think of,23
Video Games,Verse 2,Born to Die (Deluxe),"Watchin' all our friends fall in and out of Old Paul's, this is my idea of fun",24
Video Games,Verse 2,Born to Die (Deluxe),Playin' video games,25
Video Games,Chorus,Born to Die (Deluxe),"It's you, it's you, it's all for you, everything I do",26
Video Games,Chorus,Born to Die (Deluxe),"I tell you all the time, Heaven is a place on Earth with you",27
Video Games,Chorus,Born to Die (Deluxe),Tell me all the things you wanna do,28
Video Games,Chorus,Born to Die (Deluxe),"I heard that you like the bad girls, honey, is that true?",29
Video Games,Chorus,Born to Die (Deluxe),It's better than I ever even knew,30
Video Games,Chorus,Born to Die (Deluxe),They say that the world was built for two,31
Video Games,Chorus,Born to Die (Deluxe),Only worth living if somebody is loving you,32
Video Games,Chorus,Born to Die (Deluxe),"And baby, now you do",33
Video Games,Post-Chorus,Born to Die (Deluxe),"(N-now you do, now you do, now you do)",34
Video Games,Post-Chorus,Born to Die (Deluxe),"(N-now you do, now you do, now you do)",35
Video Games,Chorus,Born to Die (Deluxe),"It's you, it's you, it's all for you, everything I do",36
Video Games,Chorus,Born to Die (Deluxe),"I tell you all the time, Heaven is a place on Earth with you",37
Video Games,Chorus,Born to Die (Deluxe),Tell me all the things you wanna do,38
Video Games,Chorus,Born to Die (Deluxe),"I heard that you like the bad girls, honey, is that true?",39
Video Games,Chorus,Born to Die (Deluxe),It's better than I ever even knew,40
Video Games,Chorus,Born to Die (Deluxe),They say that the world was built for two,41
Video Games,Chorus,Born to Die (Deluxe),Only worth living if somebody is loving you,42
Video Games,Chorus,Born to Die (Deluxe),"And baby, now you do",43
Video Games,Post-Chorus,Born to Die (Deluxe),"(N-now you do, now you do, now you do)",44
Video Games,Post-Chorus,Born to Die (Deluxe),"Mmm, now you do",45
Video Games,Post-Chorus,Born to Die (Deluxe),"(N-now you do, now you do, now you do)",46
Diet Mountain Dew,Intro,Born to Die (Deluxe),You're no good for me,1
Diet Mountain Dew,Intro,Born to Die (Deluxe),"Baby, you're no good for me",2
Diet Mountain Dew,Intro,Born to Die (Deluxe),You're no good for me,3
Diet Mountain Dew,Intro,Born to Die (Deluxe),"But, baby, I want you, I want",4
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Diet Mountain Dew, baby, New York City",5
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Never was there ever a girl so pretty,6
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love forever?,7
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love?,8
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Diet Mountain Dew, baby, New York City",9
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Can we hit it now, low-down and gritty?",10
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love forever?,11
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love?,12
Diet Mountain Dew,Verse 1,Born to Die (Deluxe),"Baby, put on heart-shaped sunglasses",13
Diet Mountain Dew,Verse 1,Born to Die (Deluxe),'Cause we gonna take a ride,14
Diet Mountain Dew,Verse 1,Born to Die (Deluxe),I'm not gonna listen to what the past says,15
Diet Mountain Dew,Verse 1,Born to Die (Deluxe),I been waitin' up all night,16
Diet Mountain Dew,Verse 1,Born to Die (Deluxe),"Take another drag, turn me to ashes",17
Diet Mountain Dew,Verse 1,Born to Die (Deluxe),Ready for another lie?,18
Diet Mountain Dew,Verse 1,Born to Die (Deluxe),Says he's gonna teach me just what fast is,19
Diet Mountain Dew,Verse 1,Born to Die (Deluxe),Say it's gonna be alright,20
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Diet Mountain Dew, baby, New York City",21
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Never was there ever a girl so pretty,22
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love forever?,23
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love?,24
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Diet Mountain Dew, baby, New York City",25
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Can we hit it now, low-down and gritty?",26
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love forever?,27
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love?,28
Diet Mountain Dew,Verse 2,Born to Die (Deluxe),Let's take Jesus off the dashboard,29
Diet Mountain Dew,Verse 2,Born to Die (Deluxe),Got enough on his mind,30
Diet Mountain Dew,Verse 2,Born to Die (Deluxe),We both know just what we're here for,31
Diet Mountain Dew,Verse 2,Born to Die (Deluxe),Saved too many times,32
Diet Mountain Dew,Verse 2,Born to Die (Deluxe),Maybe I like this roller coaster,33
Diet Mountain Dew,Verse 2,Born to Die (Deluxe),Maybe it keeps me high,34
Diet Mountain Dew,Verse 2,Born to Die (Deluxe),"Maybe the speed, it brings me closer",35
Diet Mountain Dew,Verse 2,Born to Die (Deluxe),I could sparkle up your eye,36
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Diet Mountain Dew, baby, New York City",37
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Never was there ever a girl so pretty,38
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love forever?,39
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love?,40
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Diet Mountain Dew, baby, New York City",41
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Can we hit it now, low-down and gritty?",42
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love forever?,43
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love?,44
Diet Mountain Dew,Bridge,Born to Die (Deluxe),You're no good for me,45
Diet Mountain Dew,Bridge,Born to Die (Deluxe),"Baby, you're no good for me",46
Diet Mountain Dew,Bridge,Born to Die (Deluxe),You're no good for me,47
Diet Mountain Dew,Bridge,Born to Die (Deluxe),"But, baby, I want you, I want you",48
Diet Mountain Dew,Bridge,Born to Die (Deluxe),You're no good for me,49
Diet Mountain Dew,Bridge,Born to Die (Deluxe),"Baby, you're no good for me",50
Diet Mountain Dew,Bridge,Born to Die (Deluxe),You're no good for me,51
Diet Mountain Dew,Bridge,Born to Die (Deluxe),"But, baby, I want you, I want you, I want you",52
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Diet Mountain Dew, baby, New York City",53
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Never was there ever a girl so pretty,54
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love forever?,55
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love?,56
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Baby stoppin' at 7-Eleven,57
Diet Mountain Dew,Chorus,Born to Die (Deluxe),There in his white Pontiac Heaven,58
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love forever?,59
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love?,60
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Diet Mountain Dew, baby, New York City",61
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Never was there ever a girl so pretty,62
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love forever?,63
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love?,64
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Diet Mountain Dew, baby, New York City (You're no good for me)",65
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Can we hit it now, low-down and gritty? (Baby, you're no good for me)",66
Diet Mountain Dew,Chorus,Born to Die (Deluxe),Do you think we'll be in love forever? (You're no good for me),67
Diet Mountain Dew,Chorus,Born to Die (Deluxe),"Do you think we'll be in love? (But, baby, I want you, I want)",68
Diet Mountain Dew,Outro,Born to Die (Deluxe),You're no good for me,69
