track_name,element,album_name,lyric,line
Limits,Pre-Chorus,Finding God Before God Finds Me (Deluxe),And they know the difference,22
Limits,Pre-Chorus,Finding God Before God Finds Me (Deluxe),You're not failing our senses,23
Limits,Chorus,Finding God Before God Finds Me (Deluxe),If you're throwin' me to the lions,24
Limits,Chorus,Finding God Before God Finds Me (Deluxe),You should know I'm not scared of dyin',25
Limits,Chorus,Finding God Before God Finds Me (Deluxe),I wouldn't take back,26
Limits,Chorus,Finding God Before God Finds Me (Deluxe),"One thing I did, one word I said",27
Limits,Chorus,Finding God Before God Finds Me (Deluxe),But I'm gonna make you wish you did,28
Limits,Bridge,Finding God Before God Finds Me (Deluxe),I'm holdin' on to this,29
Limits,Bridge,Finding God Before God Finds Me (Deluxe),Until the scale's untilted,30
Limits,Bridge,Finding God Before God Finds Me (Deluxe),"(Tilted, tilted, tilted, tilted)",31
Limits,Pre-Chorus,Finding God Before God Finds Me (Deluxe),"Well, everyone's listenin'",32
Limits,Pre-Chorus,Finding God Before God Finds Me (Deluxe),And they know the difference,33
Limits,Pre-Chorus,Finding God Before God Finds Me (Deluxe),You're not failing our senses,34
Limits,Pre-Chorus,Finding God Before God Finds Me (Deluxe),But you're pushing my limits,35
Limits,Chorus,Finding God Before God Finds Me (Deluxe),If you're throwin' me to the lions,36
Limits,Chorus,Finding God Before God Finds Me (Deluxe),You should know I'm not scared of dyin',37
Limits,Chorus,Finding God Before God Finds Me (Deluxe),I wouldn't take back,38
Limits,Chorus,Finding God Before God Finds Me (Deluxe),"One thing I did, one word I said, ooh-woah",39
Limits,Chorus,Finding God Before God Finds Me (Deluxe),If you're throwin' me to the lions,40
Limits,Chorus,Finding God Before God Finds Me (Deluxe),You should know I'm not scared of dyin',41
Limits,Chorus,Finding God Before God Finds Me (Deluxe),I wouldn't take back,42
Limits,Chorus,Finding God Before God Finds Me (Deluxe),"One thing I did, one word I said",43
Limits,Chorus,Finding God Before God Finds Me (Deluxe),"Oh God, I'll make you wish you did",44
Come Undone,Verse 1,Finding God Before God Finds Me (Deluxe),Mine immaculate dream made breath and skin,1
Come Undone,Verse 1,Finding God Before God Finds Me (Deluxe),I've been waiting for you,2
Come Undone,Verse 1,Finding God Before God Finds Me (Deluxe),"Signed with a home tattoo, happy birthday to you",3
Come Undone,Verse 1,Finding God Before God Finds Me (Deluxe),Was created for you,4
Come Undone,Verse 1,Finding God Before God Finds Me (Deluxe),Can't ever keep from falling apart at the seams,5
Come Undone,Verse 1,Finding God Before God Finds Me (Deluxe),Can I believe you're taking my heart to pieces?,6
Come Undone,Verse 1,Finding God Before God Finds Me (Deluxe),"Oh, it'll take a little time, might take a little crime",7
Come Undone,Verse 1,Finding God Before God Finds Me (Deluxe),To come undone now,8
Come Undone,Pre-Chorus,Finding God Before God Finds Me (Deluxe),We'll try to stay blind,9
Come Undone,Pre-Chorus,Finding God Before God Finds Me (Deluxe),To the hope and fear outside,10
Come Undone,Pre-Chorus,Finding God Before God Finds Me (Deluxe),"Hey, child, stay wilder than the wind",11
Come Undone,Pre-Chorus,Finding God Before God Finds Me (Deluxe),And blow me in to cry,12
Come Undone,Chorus,Finding God Before God Finds Me (Deluxe),Who do you need? Who do you love,13
Come Undone,Chorus,Finding God Before God Finds Me (Deluxe),When you come undone?,14
Come Undone,Chorus,Finding God Before God Finds Me (Deluxe),Who do you need? Who do you love,15
Come Undone,Chorus,Finding God Before God Finds Me (Deluxe),When you come undone?,16
Come Undone,Verse 2,Finding God Before God Finds Me (Deluxe),Words playing me déjà vu,17
Come Undone,Verse 2,Finding God Before God Finds Me (Deluxe),Like a radio tune I swear I've heard before,18
Come Undone,Verse 2,Finding God Before God Finds Me (Deluxe),"Chill, is it something real?",19
Come Undone,Verse 2,Finding God Before God Finds Me (Deluxe),Or the magic I'm feeding off your fingers?,20
Come Undone,Verse 2,Finding God Before God Finds Me (Deluxe),Can't ever keep from falling apart at the seams,21
Come Undone,Verse 2,Finding God Before God Finds Me (Deluxe),Can I believe you're taking my heart to pieces?,22
Come Undone,Verse 2,Finding God Before God Finds Me (Deluxe),Lost in a snow-filled sky,23
Come Undone,Verse 2,Finding God Before God Finds Me (Deluxe),We'll make it alright to come undone now,24
Come Undone,Pre-Chorus,Finding God Before God Finds Me (Deluxe),We'll try to stay blind,25
Come Undone,Pre-Chorus,Finding God Before God Finds Me (Deluxe),To the hope and fear outside,26
Come Undone,Pre-Chorus,Finding God Before God Finds Me (Deluxe),"Hey, child, stay wilder than the wind",27
Come Undone,Pre-Chorus,Finding God Before God Finds Me (Deluxe),And blow me in to cry,28
Come Undone,Chorus,Finding God Before God Finds Me (Deluxe),Who do you need? Who do you love,29
Come Undone,Chorus,Finding God Before God Finds Me (Deluxe),When you come undone?,30
Come Undone,Chorus,Finding God Before God Finds Me (Deluxe),Who do you need? Who do you love,31
Come Undone,Chorus,Finding God Before God Finds Me (Deluxe),When you come undone?,32
Come Undone,Outro,Finding God Before God Finds Me (Deluxe),Can't ever keep from falling apart,33
Come Undone,Outro,Finding God Before God Finds Me (Deluxe),Who do you need? Who do you love when you come undone?,34
Come Undone,Outro,Finding God Before God Finds Me (Deluxe),Can't ever keep from falling apart,35
Come Undone,Outro,Finding God Before God Finds Me (Deluxe),Who do you need? Who do you love?,36
CONCRETE JUNGLE,Verse 1,THE DEATH OF PEACE OF MIND,Can you see yourself,1
CONCRETE JUNGLE,Verse 1,THE DEATH OF PEACE OF MIND,Through the bruises when the makeup melts?,2
CONCRETE JUNGLE,Verse 1,THE DEATH OF PEACE OF MIND,In the dark when all the power's out?,3
CONCRETE JUNGLE,Verse 1,THE DEATH OF PEACE OF MIND,Everybody talks and gets around,4
CONCRETE JUNGLE,Verse 1,THE DEATH OF PEACE OF MIND,When the money talks,5
CONCRETE JUNGLE,Verse 1,THE DEATH OF PEACE OF MIND,Do you think it gets the point across?,6
CONCRETE JUNGLE,Verse 1,THE DEATH OF PEACE OF MIND,It's a burning coal you're walking on,7
CONCRETE JUNGLE,Verse 1,THE DEATH OF PEACE OF MIND,And in a second all the pain is gone,8
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,"I said ""It's enough""",9
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,I begged and I ran in circles,10
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,I climbed to the sun,11
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,And fell in a concrete jungle,12
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,"I said ""It's done""",13
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,You never know if you'll get what you wish for,14
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,I climbed to the sun,15
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,"And I fell, I fell",16
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,In a concrete junglе,17
CONCRETE JUNGLE,Verse 2,THE DEATH OF PEACE OF MIND,The coyotes cry,18
CONCRETE JUNGLE,Verse 2,THE DEATH OF PEACE OF MIND,And the sirеns pass and harmonize,19
CONCRETE JUNGLE,Verse 2,THE DEATH OF PEACE OF MIND,Fires starting every day and night,20
CONCRETE JUNGLE,Verse 2,THE DEATH OF PEACE OF MIND,Burn around us while we're trapped inside,21
CONCRETE JUNGLE,Verse 2,THE DEATH OF PEACE OF MIND,Wouldn't it be nice,22
CONCRETE JUNGLE,Verse 2,THE DEATH OF PEACE OF MIND,To play the game without a crooked die?,23
CONCRETE JUNGLE,Verse 2,THE DEATH OF PEACE OF MIND,In a world where you don't have to hide?,24
CONCRETE JUNGLE,Verse 2,THE DEATH OF PEACE OF MIND,You don't have to live in a disguise,25
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,"I said ""It's enough""",26
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,I begged and I ran in circles,27
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,I climbed to the sun,28
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,And fell in a concrete jungle,29
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,"I said ""It's done""",30
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,You never know if you'll get what you wish for,31
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,I climbed to the sun,32
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,"And I fell, I fell",33
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,In a concrete jungle,34
CONCRETE JUNGLE,Breakdown,THE DEATH OF PEACE OF MIND,And I'm the fucking king,35
CONCRETE JUNGLE,Breakdown,THE DEATH OF PEACE OF MIND,I want things that money can't buy,36
CONCRETE JUNGLE,Breakdown,THE DEATH OF PEACE OF MIND,The price is pain to make this right,37
CONCRETE JUNGLE,Breakdown,THE DEATH OF PEACE OF MIND,And I could buy a thousand lives,38
CONCRETE JUNGLE,Breakdown,THE DEATH OF PEACE OF MIND,So you can try to kill me but I can't fucking die,39
CONCRETE JUNGLE,Breakdown,THE DEATH OF PEACE OF MIND,Die,40
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,"I said ""It's enough""",41
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,I begged and I ran in circles,42
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,I climbed to the sun,43
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,And fell in a concrete jungle,44
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,"I said ""it's done""",45
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,You never know if you'll get what you wish for,46
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,I climbed to the sun,47
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,"And I fell, I fell",48
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,In a concrete jungle,49
CONCRETE JUNGLE,Chorus,THE DEATH OF PEACE OF MIND,In a concrete jungle,50
CONCRETE JUNGLE,Outro,THE DEATH OF PEACE OF MIND,And I'm the fucking king,51
Nowhere to Go,Verse 1,THE DEATH OF PEACE OF MIND,Why's this always gotta happen to me? I should have known,1
Nowhere to Go,Verse 1,THE DEATH OF PEACE OF MIND,"I never fail to never learn from mistakes, still throwing stones",2
Nowhere to Go,Verse 1,THE DEATH OF PEACE OF MIND,"Blood-signed, we made a pact",3
Nowhere to Go,Verse 1,THE DEATH OF PEACE OF MIND,"Yours dried out, you took it back",4
Nowhere to Go,Verse 1,THE DEATH OF PEACE OF MIND,And you know you are a paradox and you contradict,5
Nowhere to Go,Verse 1,THE DEATH OF PEACE OF MIND,"The road you walk, everything that you ever did",6
Nowhere to Go,Verse 1,THE DEATH OF PEACE OF MIND,Cutting into my code,7
Nowhere to Go,Verse 1,THE DEATH OF PEACE OF MIND,Erasing everything I know,8
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Hear me out,9
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,"I'm sorry, but I'm a little less than sold",10
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,I've been around,11
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Heard all the stories you said you never told,12
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,You're used to speaking in tongues,13
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,To feel like you're in control,14
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,Now you've got nowhere to run,15
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,Now you'vе got nowhere to go,16
Nowhere to Go,Verse 2,THE DEATH OF PEACE OF MIND,"I feel my focus fadin' away, I had high hopes",17
Nowhere to Go,Verse 2,THE DEATH OF PEACE OF MIND,"Running from thе man that I used to be, but I'm too slow",18
Nowhere to Go,Verse 2,THE DEATH OF PEACE OF MIND,"Blood-signed, we made a pact",19
Nowhere to Go,Verse 2,THE DEATH OF PEACE OF MIND,"Yours dried out, you took it back",20
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Hear me out,21
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,"I'm sorry, but I'm a little less than sold",22
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,I've been around,23
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Heard all the stories you said you never told,24
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,You're used to speaking in tongues,25
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,To feel like you're in control,26
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,Now you've got nowhere to run,27
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,Now you've got nowhere to go,28
Nowhere to Go,Bridge,THE DEATH OF PEACE OF MIND,Tell me what's mine and tell me what's yours,29
Nowhere to Go,Bridge,THE DEATH OF PEACE OF MIND,"Why I never got a say, never got a choice",30
Nowhere to Go,Bridge,THE DEATH OF PEACE OF MIND,Tell me what's mine and tell me what's yours,31
Nowhere to Go,Bridge,THE DEATH OF PEACE OF MIND,"Why I never got a say, never got a choice",32
Nowhere to Go,Bridge,THE DEATH OF PEACE OF MIND,Tell me what's mine and tell me what's yours,33
Nowhere to Go,Bridge,THE DEATH OF PEACE OF MIND,"Why I never got a say, never got a choice",34
Nowhere to Go,Bridge,THE DEATH OF PEACE OF MIND,Tell me what's mine and tell me what's yours,35
Nowhere to Go,Bridge,THE DEATH OF PEACE OF MIND,"And why I never ever got a fucking say, oh",36
Nowhere to Go,Breakdown,THE DEATH OF PEACE OF MIND,Are you ready?,37
Nowhere to Go,Breakdown,THE DEATH OF PEACE OF MIND,I'm in the driver's seat now,38
Nowhere to Go,Breakdown,THE DEATH OF PEACE OF MIND,"Oh, oh",39
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Hear me out,40
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,"I'm sorry, but I'm a little less than sold",41
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,I've been around,42
Nowhere to Go,Pre-Chorus,THE DEATH OF PEACE OF MIND,Heard all the stories you said you never told,43
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,You're used to speaking in tongues,44
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,To feel like you're in control,45
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,Now you've got nowhere to run,46
Nowhere to Go,Chorus,THE DEATH OF PEACE OF MIND,Now you've got nowhere to go,47
Nowhere to Go,Outro,THE DEATH OF PEACE OF MIND,Hear me out,48
Nowhere to Go,Outro,THE DEATH OF PEACE OF MIND,"I'm sorry, but I'm a little less than sold",49
Nowhere to Go,Outro,THE DEATH OF PEACE OF MIND,I've been around,50
Nowhere to Go,Outro,THE DEATH OF PEACE OF MIND,Heard all the stories you said you never told,51
Nowhere to Go,Outro,THE DEATH OF PEACE OF MIND,You're used to speaking in tongues,52
Nowhere to Go,Outro,THE DEATH OF PEACE OF MIND,To feel like you're in control,53
Nowhere to Go,Outro,THE DEATH OF PEACE OF MIND,Now you've got nowhere to run,54
Nowhere to Go,Outro,THE DEATH OF PEACE OF MIND,Now you've got nowhere to go,55
Take Me First,Intro,THE DEATH OF PEACE OF MIND,It's too late to turn back now,1
Take Me First,Intro,THE DEATH OF PEACE OF MIND,"Oh God, I tried but I don't know how",2
Take Me First,Verse 1,THE DEATH OF PEACE OF MIND,I wanna be someone you used to hate,3
Take Me First,Verse 1,THE DEATH OF PEACE OF MIND,Without the memory of the pain,4
Take Me First,Verse 1,THE DEATH OF PEACE OF MIND,"I went too far, now we can't restart",5
Take Me First,Verse 1,THE DEATH OF PEACE OF MIND,"It's like we cut them brakes, tore 'em off the car",6
Take Me First,Verse 1,THE DEATH OF PEACE OF MIND,Ninety miles inside the dark,7
Take Me First,Verse 1,THE DEATH OF PEACE OF MIND,Familiar scars and electric hearts,8
Take Me First,Verse 1,THE DEATH OF PEACE OF MIND,I know I'm gonna die in this bed I made,9
Take Me First,Verse 1,THE DEATH OF PEACE OF MIND,And I'm drowning in a dream that I can't escape,10
Take Me First,Verse 1,THE DEATH OF PEACE OF MIND,"If I could wake up, I'd hesitate",11
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,But it's too late to turn back now,12
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,"Oh God, I tried but I don't know how",13
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,"If I could escape it, I'd trade in",14
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,"The blamе, you can take it",15
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,If it doesn't take mе first,16
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,If it doesn't take me first,17
Take Me First,Verse 2,THE DEATH OF PEACE OF MIND,I lie to myself like it's not too late,18
Take Me First,Verse 2,THE DEATH OF PEACE OF MIND,Convinced the past can still be changed,19
Take Me First,Verse 2,THE DEATH OF PEACE OF MIND,"We know it's gone, but I can't move on",20
Take Me First,Verse 2,THE DEATH OF PEACE OF MIND,"I want to rewind, but it just replays",21
Take Me First,Verse 2,THE DEATH OF PEACE OF MIND,Jumping on a hand grenade,22
Take Me First,Verse 2,THE DEATH OF PEACE OF MIND,But it won't go off,23
Take Me First,Verse 2,THE DEATH OF PEACE OF MIND,"No, it won't go off",24
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,But it's too late to turn back now,25
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,"Oh God, I tried but I don't know how",26
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,"If I could escape it, I'd trade in",27
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,"The blame, you can take it",28
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,If it doesn't take me first,29
Take Me First,Bridge,THE DEATH OF PEACE OF MIND,I know I'm gonna die in this bed I made,30
Take Me First,Bridge,THE DEATH OF PEACE OF MIND,And I'm drowning in a dream that I can't escape,31
Take Me First,Bridge,THE DEATH OF PEACE OF MIND,"If I could wake up, I'd—",32
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,But it's too late to turn back now,33
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,"Oh God, I tried but I don't know how",34
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,"If I could escape it, I'd trade in",35
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,"The blame, you can take it",36
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,If it doesn't take me first,37
Take Me First,Chorus,THE DEATH OF PEACE OF MIND,If it doesn't take me first,38
THE DEATH OF PEACE OF MIND,Verse 1,THE DEATH OF PEACE OF MIND,"I made another mistake, thought I could change",1
THE DEATH OF PEACE OF MIND,Verse 1,THE DEATH OF PEACE OF MIND,Thought I could make it out,2
THE DEATH OF PEACE OF MIND,Verse 1,THE DEATH OF PEACE OF MIND,"Promises break, need to hear you say",3
THE DEATH OF PEACE OF MIND,Verse 1,THE DEATH OF PEACE OF MIND,"""You're gonna keep it now""",4
THE DEATH OF PEACE OF MIND,Pre-Chorus,THE DEATH OF PEACE OF MIND,I miss the way you say my name,5
THE DEATH OF PEACE OF MIND,Pre-Chorus,THE DEATH OF PEACE OF MIND,"The way you bend, the way you break",6
THE DEATH OF PEACE OF MIND,Pre-Chorus,THE DEATH OF PEACE OF MIND,Your makeup running down your face,7
THE DEATH OF PEACE OF MIND,Pre-Chorus,THE DEATH OF PEACE OF MIND,"The way you touch, the way you taste",8
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,When the curtains call the time,9
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,Will we both go home alive?,10
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,It wasn't hard to realize,11
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,Love's the death of peace of mind,12
THE DEATH OF PEACE OF MIND,Verse 2,THE DEATH OF PEACE OF MIND,"You're in the walls that I made, with crosses and frames",13
THE DEATH OF PEACE OF MIND,Verse 2,THE DEATH OF PEACE OF MIND,Hanging upside down,14
THE DEATH OF PEACE OF MIND,Verse 2,THE DEATH OF PEACE OF MIND,"For granted, in vain, I took everything",15
THE DEATH OF PEACE OF MIND,Verse 2,THE DEATH OF PEACE OF MIND,I ever cared about,16
THE DEATH OF PEACE OF MIND,Pre-Chorus,THE DEATH OF PEACE OF MIND,I miss the way you say my name,17
THE DEATH OF PEACE OF MIND,Pre-Chorus,THE DEATH OF PEACE OF MIND,"The way you bend, the way you break",18
THE DEATH OF PEACE OF MIND,Pre-Chorus,THE DEATH OF PEACE OF MIND,Your makeup running down your face,19
THE DEATH OF PEACE OF MIND,Pre-Chorus,THE DEATH OF PEACE OF MIND,"The way you fuck, the way you taste",20
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,When the curtains call the time,21
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,Will we both go home alive?,22
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,It wasn't hard to realize,23
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,Love's the death of peace of mind,24
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,When the curtains call the time,25
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,Will we both be satisfied?,26
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,It wasn't hard to realize,27
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,Love's the death of peace of mind,28
THE DEATH OF PEACE OF MIND,Post-Chorus,THE DEATH OF PEACE OF MIND,Love's the death of peace of mind,29
THE DEATH OF PEACE OF MIND,Bridge,THE DEATH OF PEACE OF MIND,You come and go in waves,30
THE DEATH OF PEACE OF MIND,Bridge,THE DEATH OF PEACE OF MIND,Leavin' me in your wake,31
THE DEATH OF PEACE OF MIND,Bridge,THE DEATH OF PEACE OF MIND,You come and go in waves,32
THE DEATH OF PEACE OF MIND,Bridge,THE DEATH OF PEACE OF MIND,Swallowing everything,33
THE DEATH OF PEACE OF MIND,Breakdown,THE DEATH OF PEACE OF MIND,Oh,34
THE DEATH OF PEACE OF MIND,Breakdown,THE DEATH OF PEACE OF MIND,Are you satisfied?,35
THE DEATH OF PEACE OF MIND,Breakdown,THE DEATH OF PEACE OF MIND,Love's the death of peace of mind,36
THE DEATH OF PEACE OF MIND,Breakdown,THE DEATH OF PEACE OF MIND,"Mine, mine",37
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,When the curtains call the time,38
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,Will we both go home alive?,39
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,It wasn't hard to realize,40
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,Love's the death of peace of mind,41
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,When the curtains call the time,42
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,Will we both be satisfied?,43
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,It wasn't hard to realize,44
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,Love's the death of peace of mind,45
THE DEATH OF PEACE OF MIND,Chorus,THE DEATH OF PEACE OF MIND,Love's the death of peace of mind,46
THE DEATH OF PEACE OF MIND,Outro,THE DEATH OF PEACE OF MIND,Love's the death of peace of mind,47
What It Cost,Verse 1,THE DEATH OF PEACE OF MIND,"You wanna take, take, take",1
What It Cost,Verse 1,THE DEATH OF PEACE OF MIND,"You wanna break, break, break my heart",2
What It Cost,Verse 1,THE DEATH OF PEACE OF MIND,Now I know my place,3
What It Cost,Verse 1,THE DEATH OF PEACE OF MIND,I know just what you are (Mm),4
What It Cost,Chorus,THE DEATH OF PEACE OF MIND,"Like a villain, I couldn't be",5
What It Cost,Chorus,THE DEATH OF PEACE OF MIND,"I didn't need it, it needed me",6
What It Cost,Chorus,THE DEATH OF PEACE OF MIND,"Like a villain, I couldn't be",7
What It Cost,Chorus,THE DEATH OF PEACE OF MIND,"I didn't need it, it needed me",8
What It Cost,Chorus,THE DEATH OF PEACE OF MIND,(Like a villain),9
What It Cost,Verse 2,THE DEATH OF PEACE OF MIND,"You couldn't wait, wait wait",10
What It Cost,Verse 2,THE DEATH OF PEACE OF MIND,"For the day, day, day I lost",11
What It Cost,Verse 2,THE DEATH OF PEACE OF MIND,"It's such a shame, shame, shame",12
What It Cost,Verse 2,THE DEATH OF PEACE OF MIND,"You couldn't change, look what it cost (Mm)",13
What It Cost,Chorus,THE DEATH OF PEACE OF MIND,"Like a villain, I couldn't be",14
What It Cost,Chorus,THE DEATH OF PEACE OF MIND,"I didn't need it, it needed me",15
Like a Villain,Verse 1,THE DEATH OF PEACE OF MIND,"Look into my face, then look again",1
Like a Villain,Verse 1,THE DEATH OF PEACE OF MIND,"We are not the same, we're different",2
Like a Villain,Verse 1,THE DEATH OF PEACE OF MIND,To tell your tales and fables,3
Like a Villain,Verse 1,THE DEATH OF PEACE OF MIND,You couldn't wait,4
Like a Villain,Verse 1,THE DEATH OF PEACE OF MIND,You need a new clean slate without the dents,5
Like a Villain,Verse 1,THE DEATH OF PEACE OF MIND,"A place to put your pain, your consequence",6
Like a Villain,Verse 1,THE DEATH OF PEACE OF MIND,When you look into the mirror,7
Like a Villain,Verse 1,THE DEATH OF PEACE OF MIND,Are you even there?,8
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,I don't wanna know all your secrets 'cause I'll tell,9
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,It's hard enough being alone with myself,10
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,I don't know how long I'll be holding on,11
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,"I know you tried your hardest, I know that you meant it well",12
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,But you pushed me to the edge and I slipped and then I fell,13
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,I don't know how long I'll be holding on,14
Like a Villain,Verse 2,THE DEATH OF PEACE OF MIND,"So write a brand-new page, then write again",15
Like a Villain,Verse 2,THE DEATH OF PEACE OF MIND,"I know your act is staged, yet you pretend",16
Like a Villain,Verse 2,THE DEATH OF PEACE OF MIND,All while you're turnin' tables,17
Like a Villain,Verse 2,THE DEATH OF PEACE OF MIND,With missing legs,18
Like a Villain,Verse 2,THE DEATH OF PEACE OF MIND,I think you've overstayed your welcome in,19
Like a Villain,Verse 2,THE DEATH OF PEACE OF MIND,"So go the fuck away, don't come again",20
Like a Villain,Verse 2,THE DEATH OF PEACE OF MIND,I'll see your face in the fire,21
Like a Villain,Verse 2,THE DEATH OF PEACE OF MIND,And burn it out,22
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,I don't wanna know all your secrets 'cause I'll tell,23
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,It's hard enough being alone with myself,24
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,I don't know how long I'll be holding on,25
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,"I know you tried your hardest, I know that you meant it well",26
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,But you pushed me to the edge and I slipped and then I fell,27
Like a Villain,Chorus,THE DEATH OF PEACE OF MIND,I don't know how long I'll be holding on,28
