track_name,element,album_name,lyric,line
Female Robbery,Verse 1,I'm Sorry,I think I found hell,1
Female Robbery,Verse 1,I'm Sorry,I think I found something,2
Female Robbery,Verse 1,I'm Sorry,I think I found something in my TV screen,3
Female Robbery,Verse 1,I'm Sorry,I think I found out that I have nothing,4
Female Robbery,Verse 1,I'm Sorry,That I have nothing in this place for me,5
Female Robbery,Verse 1,I'm Sorry,"I watched it all in my head, perfect sense",6
Female Robbery,Verse 1,I'm Sorry,They'll take me from my bed,7
Female Robbery,Verse 1,I'm Sorry,Leave everything that is worth a single cent,8
Female Robbery,Verse 1,I'm Sorry,And just take me instead,9
Female Robbery,Verse 1,I'm Sorry,That TV show I saw as I fell asleep,10
Female Robbery,Verse 1,I'm Sorry,Had me on both my knees,11
Female Robbery,Verse 1,I'm Sorry,"Praying to whatever is in heaven, please send me a felon",12
Female Robbery,Verse 1,I'm Sorry,And don't let the police know,13
Female Robbery,Chorus,I'm Sorry,"Anything, anything",14
Female Robbery,Chorus,I'm Sorry,Don't tell them anything,15
Female Robbery,Chorus,I'm Sorry,"Anything, please",16
Female Robbery,Chorus,I'm Sorry,"Anything, anything",17
Female Robbery,Chorus,I'm Sorry,Don't tell them anything,18
Female Robbery,Chorus,I'm Sorry,"Anything, please, oh",19
Female Robbery,Verse 2,I'm Sorry,I think I can tell,20
Female Robbery,Verse 2,I'm Sorry,I think I can tell them,21
Female Robbery,Verse 2,I'm Sorry,Tell them they were made for me,22
Female Robbery,Verse 2,I'm Sorry,"I'm thinking they'll know, know it already",23
Female Robbery,Verse 2,I'm Sorry,I'm thinking they'll know just about everything,24
Female Robbery,Verse 2,I'm Sorry,I bet they planned it all out like the shows,25
Female Robbery,Verse 2,I'm Sorry,Went everywhere I go,26
Female Robbery,Verse 2,I'm Sorry,Walked in the store right behind me,27
Female Robbery,Verse 2,I'm Sorry,Stood in line right beside me and followed me to my home,28
Female Robbery,Verse 2,I'm Sorry,"I'm sure they figured it out, early on",29
Female Robbery,Verse 2,I'm Sorry,That I would never run,30
Female Robbery,Verse 2,I'm Sorry,That they could shoot but that's no fun,31
Female Robbery,Verse 2,I'm Sorry,'Cause then they're killing the stolen son,32
Female Robbery,Chorus,I'm Sorry,"Oh, anything, anything",33
Female Robbery,Chorus,I'm Sorry,Don't tell them anything,34
Female Robbery,Chorus,I'm Sorry,"Anything, please",35
Female Robbery,Chorus,I'm Sorry,"Anything, anything",36
Female Robbery,Chorus,I'm Sorry,Don't tell them anything,37
Female Robbery,Chorus,I'm Sorry,"Anything, please",38
Female Robbery,Chorus,I'm Sorry,"Anything, anything (We're going to die, die, down, die, die)",39
Female Robbery,Chorus,I'm Sorry,"Don't tell them anything (We're going to die, die, down, die, die)",40
Female Robbery,Chorus,I'm Sorry,"Anything, please",41
Female Robbery,Chorus,I'm Sorry,"Anything, anything (We're going to die, die, down, die, die)",42
Female Robbery,Chorus,I'm Sorry,"Don't tell them anything (We're going to die, die, down, die, die)",43
Female Robbery,Chorus,I'm Sorry,"Anything, please, oh",44
Female Robbery,Outro,I'm Sorry,"We're going to die, die, down, die, die, down",45
Female Robbery,Outro,I'm Sorry,"We're going to die, die, down, die",46
Female Robbery,Outro,I'm Sorry,"We're going to die, die, down, die, die, down",47
Female Robbery,Outro,I'm Sorry,"We're going to die, die, down, die",48
Female Robbery,Outro,I'm Sorry,(I think I found love),49
Leaving Tonight,Verse 1,I'm Sorry,You fooled me from the start when you let me start to love you,1
Leaving Tonight,Verse 1,I'm Sorry,It's like a bunch of broken picture frames,2
Leaving Tonight,Verse 1,I'm Sorry,"But, the photo still remains the same",3
Leaving Tonight,Verse 1,I'm Sorry,"I, and I, I thought it'd be easy to run, but my legs are broken",4
Leaving Tonight,Chorus,I'm Sorry,All alone all we know Is haunting me,5
Leaving Tonight,Chorus,I'm Sorry,"Making it harder to breathe, harder to breathe, oh",6
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, I'm leaving tonight yeah",7
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, yeah I'm leaving tonight, yeah",8
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, I'll be home in the morning",9
Leaving Tonight,Verse 2,I'm Sorry,I saw it from a far but my eyes have always fooled me,10
Leaving Tonight,Verse 2,I'm Sorry,It looked to me like all the sidewalks started walking,11
Leaving Tonight,Verse 2,I'm Sorry,"I swear to God the voices wouldn't shut up, ohh",12
Leaving Tonight,Verse 2,I'm Sorry,"And I, I figured it all to be love, but this isn't lovely",13
Leaving Tonight,Chorus,I'm Sorry,All alone all we know Is haunting me,14
Leaving Tonight,Chorus,I'm Sorry,"Making it harder to breathe, harder to breathe, oh",15
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, I'm leaving tonight yeah",16
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, yeah I'm leaving tonight, yeah",17
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, I'll be home in the morning",18
Leaving Tonight,Chorus,I'm Sorry,All alone all we know Is haunting me,19
Leaving Tonight,Chorus,I'm Sorry,"Making it harder to breathe, harder to breathe, oh",20
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, I'm leaving tonight yeah",21
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, yeah I'm leaving tonight, yeah",22
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, I'll be home in the morning",23
Leaving Tonight,Chorus,I'm Sorry,All alone all we know Is haunting me,24
Leaving Tonight,Chorus,I'm Sorry,"Making it harder to breathe, harder to breathe, oh",25
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, I'm leaving tonight yeah",26
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, yeah I'm leaving tonight, yeah",27
Leaving Tonight,Chorus,I'm Sorry,"I'm leaving tonight, I'll be home in the morning",28
Baby Came Home,Verse 1,I'm Sorry,Baby came home today,1
Baby Came Home,Verse 1,I'm Sorry,Told me to stay away,2
Baby Came Home,Verse 1,I'm Sorry,She told me her man was afraid,3
Baby Came Home,Verse 1,I'm Sorry,Told me I better behave,4
Baby Came Home,Verse 1,I'm Sorry,Baby just came back around,5
Baby Came Home,Verse 1,I'm Sorry,Told me she's leaving this town,6
Baby Came Home,Verse 1,I'm Sorry,Said she needs time to explore,7
Baby Came Home,Verse 1,I'm Sorry,She said I can't love her no more,8
Baby Came Home,Chorus,I'm Sorry,Thinking about her,9
Baby Came Home,Chorus,I'm Sorry,She's gone all the time,10
Baby Came Home,Chorus,I'm Sorry,I think if you found her,11
Baby Came Home,Chorus,I'm Sorry,That even you would know,12
Baby Came Home,Verse 2,I'm Sorry,So baby packed up all she had,13
Baby Came Home,Verse 2,I'm Sorry,Promised to never come back,14
Baby Came Home,Verse 2,I'm Sorry,She left me alone and without,15
Baby Came Home,Verse 2,I'm Sorry,Skin I could study about,16
Baby Came Home,Verse 2,I'm Sorry,Tiles get colder to touch,17
Baby Came Home,Verse 2,I'm Sorry,"Wood splinters, metal will rust",18
Baby Came Home,Verse 2,I'm Sorry,"But baby, she had all my trust",19
Baby Came Home,Verse 2,I'm Sorry,And I guess that was never enough,20
Baby Came Home,Chorus,I'm Sorry,Thinking about her,21
Baby Came Home,Chorus,I'm Sorry,She's gone all the time,22
Baby Came Home,Chorus,I'm Sorry,I think if you found her,23
Baby Came Home,Chorus,I'm Sorry,That even you would know,24
Baby Came Home,Bridge,I'm Sorry,That she's mine,25
Baby Came Home,Bridge,I'm Sorry,"Whoa oh, whoa oh",26
Baby Came Home,Bridge,I'm Sorry,You know that she's mine,27
Baby Came Home,Bridge,I'm Sorry,(Baby came home today),28
Baby Came Home,Bridge,I'm Sorry,(Told me to stay away),29
Baby Came Home,Bridge,I'm Sorry,(Told me her man was afraid),30
Baby Came Home,Bridge,I'm Sorry,(Told me I better behave),31
Baby Came Home,Chorus,I'm Sorry,Thinking about her,32
Baby Came Home,Chorus,I'm Sorry,She's gone all the time,33
Baby Came Home,Chorus,I'm Sorry,I think if you found her,34
Baby Came Home,Chorus,I'm Sorry,That even you would know,35
Baby Came Home,Outro,I'm Sorry,"She's mine, she's mine",36
Baby Came Home,Outro,I'm Sorry,"That girl is mine, she's mine",37
Sweater Weather,Verse 1,I'm Sorry,And all I am is a man,1
Sweater Weather,Verse 1,I'm Sorry,I want the world in my hands,2
Sweater Weather,Verse 1,I'm Sorry,"I hate the beach, but I stand",3
Sweater Weather,Verse 1,I'm Sorry,In California with my toes in the sand,4
Sweater Weather,Verse 1,I'm Sorry,"Use the sleeves of my sweater, let's have an adventure",5
Sweater Weather,Verse 1,I'm Sorry,"Head in the clouds, but my gravity's centered",6
Sweater Weather,Verse 1,I'm Sorry,Touch my neck and I'll touch yours,7
Sweater Weather,Verse 1,I'm Sorry,"You in those little high-waisted shorts, oh",8
Sweater Weather,Pre-Chorus,I'm Sorry,She knows what I think about,9
Sweater Weather,Pre-Chorus,I'm Sorry,And what I think about,10
Sweater Weather,Pre-Chorus,I'm Sorry,"One love, two mouths",11
Sweater Weather,Pre-Chorus,I'm Sorry,"One love, one house",12
Sweater Weather,Pre-Chorus,I'm Sorry,"No shirt, no blouse",13
Sweater Weather,Pre-Chorus,I'm Sorry,"Just us, you find out",14
Sweater Weather,Pre-Chorus,I'm Sorry,"Nothing that I wouldn't wanna tell you about, no",15
Sweater Weather,Chorus,I'm Sorry,'Cause it's too cold for you here and now,16
Sweater Weather,Chorus,I'm Sorry,So let me hold both your hands in the holes of my sweater,17
Sweater Weather,Verse 2,I'm Sorry,And if I may just take your breath away,18
Sweater Weather,Verse 2,I'm Sorry,I don't mind if there's not much to say,19
Sweater Weather,Verse 2,I'm Sorry,Sometimes the silence guides a mind,20
Sweater Weather,Verse 2,I'm Sorry,To move to a place so far away,21
Sweater Weather,Verse 2,I'm Sorry,The goosebumps start to raise,22
Sweater Weather,Verse 2,I'm Sorry,The minute that my left hand meets your waist,23
Sweater Weather,Verse 2,I'm Sorry,And then I watch your face,24
Sweater Weather,Verse 2,I'm Sorry,"Put my finger on your tongue 'cause you love the taste, yeah",25
Sweater Weather,Verse 2,I'm Sorry,These hearts adore,26
Sweater Weather,Verse 2,I'm Sorry,Everyone the other beats hardest for,27
Sweater Weather,Verse 2,I'm Sorry,"Inside, this place is warm",28
Sweater Weather,Verse 2,I'm Sorry,"Outside, it starts to pour",29
Sweater Weather,Pre-Chorus,I'm Sorry,Comin' down,30
Sweater Weather,Pre-Chorus,I'm Sorry,"One love, two mouths",31
Sweater Weather,Pre-Chorus,I'm Sorry,"One love, one house",32
Sweater Weather,Pre-Chorus,I'm Sorry,"No shirt, no blouse",33
Sweater Weather,Pre-Chorus,I'm Sorry,"Just us, you find out",34
Sweater Weather,Pre-Chorus,I'm Sorry,Nothin' that I wouldn't wanna tell you about,35
Sweater Weather,Pre-Chorus,I'm Sorry,"No, no, no",36
Sweater Weather,Chorus,I'm Sorry,'Cause it's too cold for you here and now,37
Sweater Weather,Chorus,I'm Sorry,So let me hold both your hands in the holes of my sweater,38
Sweater Weather,Chorus,I'm Sorry,'Cause it's too cold for you here and now,39
Sweater Weather,Chorus,I'm Sorry,So let me hold both your hands in the holes of my sweater,40
Sweater Weather,Chorus,I'm Sorry,Woah,41
Sweater Weather,Bridge,I'm Sorry,"Woah, woah, woah",42
Sweater Weather,Bridge,I'm Sorry,"Woah, woah, woah, woah",43
Sweater Weather,Bridge,I'm Sorry,"Woah, woah",44
Sweater Weather,Bridge,I'm Sorry,"Woah, woah, woah, woah",45
Sweater Weather,Bridge,I'm Sorry,"Woah, woah",46
Sweater Weather,Chorus,I'm Sorry,'Cause it's too cold for you here and now,47
Sweater Weather,Chorus,I'm Sorry,So let me hold both your hands in the holes of my sweater,48
Sweater Weather,Chorus,I'm Sorry,'Cause it's too cold for you here and now,49
Sweater Weather,Chorus,I'm Sorry,Let me hold both your hands in the holes of my sweater,50
Sweater Weather,Outro,I'm Sorry,"And it's too cold, it's too cold",51
Sweater Weather,Outro,I'm Sorry,The holes of my sweater,52
Wires,Verse 1,I'm Sorry,We talked about making it,1
Wires,Verse 1,I'm Sorry,I'm sorry that you never made it,2
Wires,Verse 1,I'm Sorry,And it pains me just to hear you have to say it,3
Wires,Verse 1,I'm Sorry,You knew the game and played it,4
Wires,Verse 1,I'm Sorry,It kills to know that you have been defeated,5
Wires,Verse 1,I'm Sorry,I see the wires pulling while you're breathing,6
Wires,Verse 1,I'm Sorry,You knew you had a reason,7
Wires,Verse 1,I'm Sorry,It killed you like diseases,8
Wires,Verse 1,I'm Sorry,And I can hear it in your voice while you're speaking,9
Wires,Verse 1,I'm Sorry,You can't be treated,10
Wires,Verse 1,I'm Sorry,Mr. Know-it-all had his reign and his fall,11
Wires,Verse 1,I'm Sorry,At least that's what his brain is telling all,12
Wires,Chorus,I'm Sorry,"If he said ""help me kill the president""",13
Wires,Chorus,I'm Sorry,I'd say he needs medicine,14
Wires,Chorus,I'm Sorry,"Sick of screaming ""let us in""",15
Wires,Chorus,I'm Sorry,The wires got the best of him,16
Wires,Chorus,I'm Sorry,All that he invested in goes,17
Wires,Chorus,I'm Sorry,"Straight to hell, straight to hell",18
Wires,Chorus,I'm Sorry,Woah-oh-oh-ohh-oh,19
Wires,Chorus,I'm Sorry,"Straight to hell, straight to hell",20
Wires,Chorus,I'm Sorry,Woah-oh-oh-ohh-oh,21
Wires,Verse 2,I'm Sorry,"He told me I should take it in, listen to every word he's speaking",22
Wires,Verse 2,I'm Sorry,"The wires getting older, I can hear the way they're creaking",23
Wires,Verse 2,I'm Sorry,"As they're holding him, well, I could see it in his jaw",24
Wires,Verse 2,I'm Sorry,That all he ever wanted was a job,25
Wires,Verse 2,I'm Sorry,He tells me to be raw,26
Wires,Verse 2,I'm Sorry,Admits to every little flaw,27
Wires,Verse 2,I'm Sorry,That never let him sit upon the top,28
Wires,Verse 2,I'm Sorry,Won't tell me to stop,29
Wires,Verse 2,I'm Sorry,Thinks that I should be a little cautious,30
Wires,Verse 2,I'm Sorry,"Well, I can tell the wires pulled",31
Wires,Chorus,I'm Sorry,"If he said ""help me kill the president""",32
Wires,Chorus,I'm Sorry,I'd say he needs medicine,33
Wires,Chorus,I'm Sorry,"Sick of screaming ""let us in""",34
Wires,Chorus,I'm Sorry,The wires got the best of him,35
Wires,Chorus,I'm Sorry,All that he invested in goes,36
Wires,Chorus,I'm Sorry,"Straight to hell, straight to hell",37
Wires,Chorus,I'm Sorry,Woah-oh-oh-ohh-oh,38
Wires,Chorus,I'm Sorry,"Straight to hell, straight to hell",39
Wires,Chorus,I'm Sorry,Woah-oh-oh-ohh-oh,40
Wires,Bridge,I'm Sorry,I'm having trouble in believing,41
Wires,Bridge,I'm Sorry,And I just started seeing,42
Wires,Bridge,I'm Sorry,Light at the beginning of the tunnel,43
Wires,Bridge,I'm Sorry,But he tells me that I'm dreaming,44
Wires,Bridge,I'm Sorry,When he talks I hear his ghosts,45
Wires,Bridge,I'm Sorry,Every word they say to me,46
Wires,Bridge,I'm Sorry,I just pray the wires aren't coming,47
Wires,Chorus,I'm Sorry,"If he said ""help me kill the president""",48
Wires,Chorus,I'm Sorry,I'd say he needs medicine,49
Wires,Chorus,I'm Sorry,"Sick of screaming ""let us in""",50
Wires,Chorus,I'm Sorry,The wires got the best of him,51
Wires,Chorus,I'm Sorry,All that he invested in goes,52
Wires,Chorus,I'm Sorry,"Straight to hell, straight to hell",53
Wires,Chorus,I'm Sorry,Woah-oh-oh-ohh-oh,54
Wires,Chorus,I'm Sorry,"Straight to hell, straight to hell",55
Wires,Chorus,I'm Sorry,Woah-oh-oh-ohh-oh,56
Wires,Chorus,I'm Sorry,"Straight to hell, straight to hell",57
Wires,Chorus,I'm Sorry,Woah-oh-oh-ohh-oh,58
Wires,Chorus,I'm Sorry,"Straight to hell, straight to hell",59
Wires,Chorus,I'm Sorry,Woah-oh-oh-ohh-oh,60
Wires,Outro,I'm Sorry,Woah-oh-oh-ohh-oh,61
Wires,Outro,I'm Sorry,Woah-oh-oh-ohh-oh,62
How,Verse 1,I Love You.,How could you question God's existence,1
How,Verse 1,I Love You.,When you question God himself?,2
How,Verse 1,I Love You.,Why would you ask for God's assistance,3
How,Verse 1,I Love You.,If you wouldn't take the help?,4
How,Chorus 1,I Love You.,If you're gone then I need you,5
How,Chorus 1,I Love You.,If you're gone then how is any of this real?,6
How,Chorus 1,I Love You.,When I'm on I believe you,7
How,Chorus 1,I Love You.,"When I'm not, my knees don't even seem to feel",8
How,Chorus 2,I Love You.,How could you tell me that I'm great,9
How,Chorus 2,I Love You.,"When they chewed me up, spit me out and pissed on me?",10
How,Chorus 2,I Love You.,Why would you tell me that it's fate,11
How,Chorus 2,I Love You.,"When they laughed at me, every day, in my face?",12
How,Verse 2,I Love You.,They say the end is coming sooner,13
How,Verse 2,I Love You.,But the end's already here,14
How,Verse 2,I Love You.,I said today is but a rumor,15
How,Verse 2,I Love You.,That we'll laugh at in a year,16
How,Verse 2,I Love You.,"Or two, or three, or four, or five, whatever",17
How,Chorus 1,I Love You.,If you're gone then I need you,18
How,Chorus 1,I Love You.,If you're gone then how is any of this real?,19
How,Chorus 1,I Love You.,When I'm on I believe you,20
How,Chorus 1,I Love You.,"When I'm not, my knees don't even seem to feel",21
How,Extended Chorus 2,I Love You.,How could you tell me that I'm great,22
How,Extended Chorus 2,I Love You.,"When they chewed me up, spit me out, pissed on me?",23
How,Extended Chorus 2,I Love You.,Why would you tell me that it's fate,24
How,Extended Chorus 2,I Love You.,"When they laughed at me, every day, in my face?",25
How,Extended Chorus 2,I Love You.,How could you tell me that I'm great,26
How,Extended Chorus 2,I Love You.,"When they chewed me up, spit me out, pissed on me?",27
How,Extended Chorus 2,I Love You.,Why would you tell me that it's fate,28
How,Extended Chorus 2,I Love You.,"When they laughed at me, every day, in my face?",29
How,Outro,I Love You.,How?,30
How,Outro,I Love You.,How could you tell me that I'm great?,31
How,Outro,I Love You.,How?,32
How,Outro,I Love You.,How could you tell me that it's fate?,33
How,Outro,I Love You.,How?,34
Afraid,Intro,I Love You.,"When I wake up, I'm afraid",1
Afraid,Intro,I Love You.,Somebody else might take my place,2
Afraid,Intro,I Love You.,"When I wake up, I'm afraid",3
Afraid,Intro,I Love You.,Somebody else might take my place,4
Afraid,Verse 1,I Love You.,"Make that money, fake that dummy, ache my tummy",5
Afraid,Verse 1,I Love You.,"On the fence, all the time",6
Afraid,Verse 1,I Love You.,"Paid junk honey, your face so sunny, ain't that funny?",7
Afraid,Verse 1,I Love You.,"All my friends always lie to me, I know they're thinking",8
Afraid,Pre-Chorus,I Love You.,"You're too mean, I don't like you",9
Afraid,Pre-Chorus,I Love You.,"Fuck you, anyway",10
Afraid,Pre-Chorus,I Love You.,You make me wanna scream at the top of my lungs,11
Afraid,Pre-Chorus,I Love You.,"It hurts but, I won't fight you",12
Afraid,Pre-Chorus,I Love You.,"You suck, anyway",13
Afraid,Pre-Chorus,I Love You.,"You make me want to die, right when I",14
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",15
Afraid,Chorus,I Love You.,Somebody else might take my place,16
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",17
Afraid,Chorus,I Love You.,Somebody else might take my place,18
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",19
Afraid,Chorus,I Love You.,Somebody else might take my place,20
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",21
Afraid,Chorus,I Love You.,Somebody else might end up being me,22
Afraid,Chorus,I Love You.,"(Being me, being me)",23
Afraid,Verse 2,I Love You.,"Keep on dreaming, don't stop breathing, fight those demons",24
Afraid,Verse 2,I Love You.,"Sell your soul, not your whole self",25
Afraid,Verse 2,I Love You.,"Oh, if they see it when you're sleeping, make them leave it",26
Afraid,Verse 2,I Love You.,"And I can't even see if there's hope there anymore, so",27
Afraid,Pre-Chorus,I Love You.,"You're too mean, I don't like you",28
Afraid,Pre-Chorus,I Love You.,"Fuck you, anyway",29
Afraid,Pre-Chorus,I Love You.,You make me wanna scream at the top of my lungs,30
Afraid,Pre-Chorus,I Love You.,"It hurts but, I won't fight you",31
Afraid,Pre-Chorus,I Love You.,"You suck, anyway",32
Afraid,Pre-Chorus,I Love You.,"You make me want to die, right when I",33
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",34
Afraid,Chorus,I Love You.,Somebody else might take my place,35
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",36
Afraid,Chorus,I Love You.,Somebody else might take my place,37
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",38
Afraid,Chorus,I Love You.,Somebody else might take my place,39
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",40
Afraid,Chorus,I Love You.,Somebody else might end up being me,41
Afraid,Chorus,I Love You.,"(Being me, being me)",42
Afraid,Bridge,I Love You.,Being me can only mean feeling scared to breathe,43
Afraid,Bridge,I Love You.,"And if you leave me, then I'll be afraid of everything",44
Afraid,Bridge,I Love You.,"That makes me anxious, gives me patience",45
Afraid,Bridge,I Love You.,"Calms me down, lets me face this, let me sleep",46
Afraid,Bridge,I Love You.,"And when I wake up, let me be",47
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",48
Afraid,Chorus,I Love You.,Somebody else might take my place,49
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",50
Afraid,Chorus,I Love You.,Somebody else might take my place,51
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",52
Afraid,Chorus,I Love You.,Somebody else might take my place,53
Afraid,Chorus,I Love You.,"When I wake up, I'm afraid",54
Afraid,Chorus,I Love You.,Somebody else might end up being me,55
Afraid,Chorus,I Love You.,"(Being me, being me)",56
Everybody’s Watching Me (Uh Oh),Verse 1,I Love You.,I told you I would tell you everything you wanna know,1
Everybody’s Watching Me (Uh Oh),Verse 1,I Love You.,You want me to tell you now,2
Everybody’s Watching Me (Uh Oh),Verse 1,I Love You.,"You pressure me to shout it, need to hear about it",3
Everybody’s Watching Me (Uh Oh),Verse 1,I Love You.,Think that I would count you out,4
Everybody’s Watching Me (Uh Oh),Pre-Chorus,I Love You.,I let you find it on your own,5
Everybody’s Watching Me (Uh Oh),Pre-Chorus,I Love You.,Then I found myself alone,6
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Uh-oh, where can I go?",7
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,Everybody's watching me,8
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Uh-oh, where can I go?",9
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,Everybody's watching me,10
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Ooh-ooh, what can I do",11
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,If you're not here to tell you?,12
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Uh-oh, where can I go?",13
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,Everybody's watching me,14
Everybody’s Watching Me (Uh Oh),Verse 2,I Love You.,I go through all the trouble of keeping it within my walls,15
Everybody’s Watching Me (Uh Oh),Verse 2,I Love You.,Try to be as subtle as I can,16
Everybody’s Watching Me (Uh Oh),Verse 2,I Love You.,"Soon enough it eats me, all I've done defeats me",17
Everybody’s Watching Me (Uh Oh),Verse 2,I Love You.,Looks like you were right again and again,18
Everybody’s Watching Me (Uh Oh),Pre-Chorus,I Love You.,I let you find it on your own,19
Everybody’s Watching Me (Uh Oh),Pre-Chorus,I Love You.,Then I found myself alone,20
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Uh-oh, where can I go?",21
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,Everybody's watching me,22
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Uh-oh, where can I go?",23
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,Everybody's watching me,24
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Ooh-ooh, what can I do",25
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,If you're not here to tell you?,26
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Uh-oh, where can I go?",27
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,Everybody's watching me,28
Everybody’s Watching Me (Uh Oh),Bridge,I Love You.,"The more I'm wanted, the more I'm wanted",29
Everybody’s Watching Me (Uh Oh),Bridge,I Love You.,"The less I'm home, the less I'm home",30
Everybody’s Watching Me (Uh Oh),Bridge,I Love You.,"If I'm forgotten, if I'm forgotten",31
Everybody’s Watching Me (Uh Oh),Bridge,I Love You.,"I'll be alone, I'll be alone, I'll be alone, I'll be alone",32
Everybody’s Watching Me (Uh Oh),Bridge,I Love You.,With everybody watching me,33
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Uh-oh, where can I go?",34
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,Everybody's watching me,35
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Uh-oh, where can I go?",36
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,Everybody's watching me,37
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Ooh-ooh, what can I do",38
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,If you're not here to tell you?,39
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,"Uh-oh, where can I go?",40
Everybody’s Watching Me (Uh Oh),Chorus,I Love You.,Everybody's watching me,41
Everybody’s Watching Me (Uh Oh),Outro,I Love You.,"Watching me, watching me, me, me",42
Everybody’s Watching Me (Uh Oh),Outro,I Love You.,"They're watching me, me, me",43
Everybody’s Watching Me (Uh Oh),Outro,I Love You.,"Watching me, me, me",44
Everybody’s Watching Me (Uh Oh),Outro,I Love You.,Everybody's watching me,45
Sweater Weather,Verse 1,I Love You.,And all I am is a man,53
Sweater Weather,Verse 1,I Love You.,I want the world in my hands,54
Sweater Weather,Verse 1,I Love You.,"I hate the beach, but I stand",55
Sweater Weather,Verse 1,I Love You.,In California with my toes in the sand,56
Sweater Weather,Verse 1,I Love You.,"Use the sleeves of my sweater, let's have an adventure",57
Sweater Weather,Verse 1,I Love You.,"Head in the clouds, but my gravity's centered",58
Sweater Weather,Verse 1,I Love You.,Touch my neck and I'll touch yours,59
Sweater Weather,Verse 1,I Love You.,"You in those little high-waisted shorts, oh",60
Sweater Weather,Pre-Chorus,I Love You.,She knows what I think about,61
Sweater Weather,Pre-Chorus,I Love You.,And what I think about,62
Sweater Weather,Pre-Chorus,I Love You.,"One love, two mouths",63
Sweater Weather,Pre-Chorus,I Love You.,"One love, one house",64
Sweater Weather,Pre-Chorus,I Love You.,"No shirt, no blouse",65
Sweater Weather,Pre-Chorus,I Love You.,"Just us, you find out",66
Sweater Weather,Pre-Chorus,I Love You.,"Nothing that I wouldn't wanna tell you about, no",67
Sweater Weather,Chorus,I Love You.,'Cause it's too cold for you here and now,68
Sweater Weather,Chorus,I Love You.,So let me hold both your hands in the holes of my sweater,69
Sweater Weather,Verse 2,I Love You.,And if I may just take your breath away,70
Sweater Weather,Verse 2,I Love You.,I don't mind if there's not much to say,71
Sweater Weather,Verse 2,I Love You.,Sometimes the silence guides a mind,72
Sweater Weather,Verse 2,I Love You.,To move to a place so far away,73
Sweater Weather,Verse 2,I Love You.,The goosebumps start to raise,74
Sweater Weather,Verse 2,I Love You.,The minute that my left hand meets your waist,75
Sweater Weather,Verse 2,I Love You.,And then I watch your face,76
Sweater Weather,Verse 2,I Love You.,"Put my finger on your tongue 'cause you love the taste, yeah",77
Sweater Weather,Verse 2,I Love You.,These hearts adore,78
Sweater Weather,Verse 2,I Love You.,Everyone the other beats hardest for,79
Sweater Weather,Verse 2,I Love You.,"Inside, this place is warm",80
Sweater Weather,Verse 2,I Love You.,"Outside, it starts to pour",81
